Col,Dx,Dy,Dz
5449, 1.72415015479e-05, -8.34616681736e-06, -1.29151651399e-05
5450, 1.77877119779e-06, -4.67348949405e-06, -2.89992531596e-05
5451, 2.11857417498e-05, -3.04121322532e-06, -6.58295391486e-06
5452, 1.87053752506e-05, 2.79945386939e-06, 3.46284063215e-06
5453, 3.29063254457e-06, -7.22352488933e-06, -1.18852943297e-05
5454, -2.20197833774e-05, 7.74335790106e-06, -3.85592588298e-05
5455, -5.66206798288e-06, -1.16813291683e-05, -1.29769255652e-05
5456, 1.37024945263e-05, -8.29087147809e-06, -1.84205795748e-05
5457, 1.78564938075e-05, -1.28565902391e-05, -1.63194457397e-05
5458, 1.32331953564e-05, -6.40314376332e-06, -1.23730980499e-05
5459, 2.46947549229e-05, -1.32690844209e-05, -2.58412579875e-05
5460, 1.69208917322e-05, -1.63897968882e-05, -1.63643543485e-05
5461, 1.1542192352e-05, -1.84249661334e-05, -2.82533167244e-05
5462, 1.98870020268e-05, -2.93271514656e-05, -3.17640762501e-05
5463, 2.14760362781e-05, -9.59830875354e-06, -1.96703829624e-05
5464, 3.91332417209e-06, -8.04262960997e-06, -2.97351401537e-05
5465, 1.30995364411e-05, -7.85522591209e-06, -1.65482502632e-05
5466, 7.87180655472e-05, -1.80017370553e-05, -4.25726999718e-05
5467, 2.29598442548e-05, -8.22134546493e-06, -1.27575565425e-05
5468, 1.28415989842e-05, -7.33462704789e-06, -1.71999358036e-05
5469, 2.902173458e-05, -1.39853541197e-05, -2.31499343995e-05
5470, 1.86256463223e-05, -5.46269558863e-06, -2.02464192681e-05
5471, 2.63541605056e-05, -1.21279682385e-05, -1.93663686493e-05
5472, 1.31931527791e-05, -1.90547541997e-05, -2.9997269076e-05
5473, 1.7916674431e-05, -1.41269794222e-05, -2.58109709852e-05
5474, 1.83460303475e-05, 2.65631298476e-06, 1.13507433436e-05
5475, 1.29295288023e-05, -6.14049505741e-06, -2.37087092191e-05
5476, 1.05181173071e-05, -1.69226214848e-05, -2.6117707472e-05
5477, 3.5447699439e-05, -1.29611609829e-06, -2.78354412614e-05
5478, 1.49555834604e-05, -6.50975485237e-06, -1.87440576782e-05
5479, 2.3939317785e-05, -9.90986159807e-06, -2.17506145092e-05
5480, 2.33336200594e-05, 1.12265591385e-06, 2.08178892785e-06
5481, 2.50304906317e-05, -6.79356405859e-05, -0.000106706407116
5482, -0.000100368988482, 1.91634655554e-05, 0.000161267296157
5483, -9.88256380052e-05, 6.11718118493e-05, -8.13033752441e-05
5484, 1.53781524406e-05, -1.00838189456e-05, -2.81392433576e-05
5485, 9.85135103411e-06, -7.83320947307e-06, -1.88515963004e-05
5486, 5.77249268731e-05, -8.10371488689e-05, -1.24697797789e-06
5487, 1.00099703124e-05, -1.22036164656e-05, -2.07754014129e-05
5488, 2.02634305732e-05, 9.1985683783e-05, 0.000170450358259
5489, 7.50050534296e-06, -9.09047171571e-06, -1.86293842554e-05
5490, 8.21237860501e-06, -1.35866479387e-05, -1.9803149361e-05
5491, 1.35978363229e-05, -1.98113775218e-05, -2.72812364807e-05
5492, 2.06428526966e-05, -1.30495849528e-05, -2.42265753037e-05
5493, 1.91534419771e-05, -1.03008686154e-05, -2.07957427784e-05
5494, -1.51721108374e-06, -0.000112000599155, -0.000207973187145
5495, 5.59093505463e-06, -9.68548018896e-06, -1.68737529929e-05
5496, 1.54499583715e-05, 8.49931247695e-06, 1.00547754147e-05
5497, 1.82395417437e-05, 2.58879214032e-06, -1.77503664309e-05
5498, 1.4937338712e-05, 6.37638541579e-05, 0.000128507627742
5499, 1.16133782909e-05, -9.8556224634e-06, -1.61745405837e-05
5500, 3.09743626382e-06, -8.18530584554e-06, -1.79138980087e-05
5501, 2.06906456422e-05, 5.00684878878e-06, -1.25029414345e-05
5502, 1.29231758493e-05, -5.83977926486e-06, -2.10907113234e-05
5503, 2.97617552391e-05, -2.760332883e-05, -1.78934667907e-05
5504, 1.75832603121e-05, -1.1714447029e-05, -2.19246112276e-05
5505, 1.42456422199e-05, -1.63058360667e-05, -1.60003667089e-05
5506, 1.94515864062e-05, -3.62518194925e-05, -4.87359809996e-05
5507, 1.67867247182e-05, -2.35835105774e-06, -2.0121286714e-05
5508, 1.25560249995e-05, -8.44070274936e-06, -2.3709528309e-05
5509, 7.58439568532e-06, 1.7519283774e-05, -3.34190354145e-05
5510, 3.10851510774e-05, -3.55599388535e-06, -1.52456889366e-05
5511, 1.8732908504e-05, -6.18818787339e-06, -2.15749579086e-05
5512, 1.82301081384e-05, -1.72287446654e-05, -2.48173832649e-05
5513, 3.5500689199e-05, -2.04079637792e-05, -4.89306480977e-05
5514, 1.22074345172e-05, -1.7863612874e-06, -1.37243474607e-05
5515, 1.74042650352e-05, 2.12516617477e-06, 2.87541983376e-06
5516, 6.74820519915e-05, -9.2000912032e-05, -4.25805131995e-07
5517, 2.11256892216e-05, -5.19012566015e-06, -1.40228328696e-05
5518, 1.46125851621e-05, -9.43294983388e-06, -2.07785882225e-05
5519, 1.83464165277e-05, -1.70351612466e-05, -2.19965919706e-05
5520, 1.41394362643e-05, -1.00092499227e-05, -1.75804228845e-05
5521, 2.4854080882e-05, -1.75504520805e-05, -1.54488500982e-05
5522, 9.12935633945e-06, -3.92214074005e-06, -5.54711495074e-06
5523, 4.6235662113e-06, 7.70704787102e-06, -2.43756277429e-05
5524, 2.4085993513e-05, -2.32031552333e-05, -2.42188696267e-05
5525, 2.78737560241e-05, -2.46721266292e-06, -2.01683464599e-05
5526, 1.32640390307e-05, -1.03438690992e-05, -1.50616616157e-05
5527, 2.25411446067e-05, -1.12297384772e-05, -1.26523621155e-05
5528, 7.04793767473e-06, -4.03852068462e-06, -2.39174408636e-05
5529, 2.61681175385e-05, -1.17491638301e-05, -2.34643083951e-05
5530, 1.17411212324e-05, -2.59843655352e-06, -1.49900767155e-05
5531, 1.7798059254e-05, -1.23937976999e-05, -2.73030934266e-05
5532, -6.63704984735e-06, -1.15305141646e-05, -9.02107982305e-06
5533, 1.54874762646e-05, -8.07247154486e-06, -1.46510214541e-05
5534, 3.83964849392e-05, -3.17775435163e-06, -2.56540143522e-05
5535, 1.88740750697e-05, -6.85752372897e-06, -2.56133831372e-05
5536, 5.4602522672e-06, -9.27867258933e-06, -1.76854368397e-05
5537, 4.12789170829e-06, -8.8061762468e-06, -1.46728545202e-05
5538, 2.09797165653e-05, -9.44251343576e-06, -1.75553614428e-05
5539, 8.5850566408e-06, 3.78872201418e-06, -2.2354860343e-05
5540, 2.15067368742e-05, -1.85511972715e-05, -2.04406973895e-05
5541, 1.50537183061e-05, -1.09858116985e-05, -9.69942686694e-06
5542, 1.89335223538e-05, -2.19016659891e-05, -4.79364785578e-05
5543, 3.67544271629e-05, -6.8039255314e-06, -2.55544529061e-05
5544, 1.3091974221e-05, -6.41076533083e-06, -2.16445113552e-05
5545, 1.11329690489e-05, -1.06984698806e-05, -2.548031102e-05
5546, 1.69368999741e-05, -1.10360042691e-05, -1.93378023855e-05
5547, 1.71278695024e-05, -2.71422846743e-05, -7.96808196265e-06
5548, 1.48257051984e-05, 2.40930343842e-07, -1.75528360742e-05
5549, 8.16770570944e-06, 2.17061320455e-05, 1.6216717015e-05
5550, 2.01102123701e-05, -7.68979412662e-06, -2.27690396788e-05
5551, 1.85738946616e-05, -5.58032662351e-06, -1.64656793408e-05
5552, 7.16279049052e-06, -5.23594915562e-06, -1.64505491335e-05
5553, 2.12729138549e-05, -9.43066539407e-07, -2.39729464627e-05
5554, 3.36122757479e-05, -2.31190255682e-05, -7.1691359617e-06
5555, 2.06988839429e-05, -1.12978257235e-05, -1.90770246635e-05
5556, 2.38855886911e-05, -3.6372087608e-06, -1.60531229023e-05
5557, 2.65535325528e-05, -1.06548468442e-05, -2.41028449003e-05
5558, 1.35494161932e-05, -5.01447875281e-06, -8.55322208669e-06
5559, 2.15144679127e-05, -5.73293844621e-06, -2.0137805749e-05
5560, -0.000752304583729, 0.0012953431743, -0.000176932289703
5561, 1.29318276996e-05, -1.24111588153e-05, -2.07767147109e-05
5562, 6.84254588774e-06, 1.51005156315e-05, -2.44863678269e-05
5563, 1.94354607714e-05, -1.26469863752e-05, -1.3332660805e-05
5564, 2.06524967856e-05, -1.44876303496e-05, -2.48657793889e-05
5565, 5.79559120372e-06, -4.46730653512e-06, -7.03508072817e-06
5566, 1.13948864812e-05, -1.36496639816e-05, -3.63578355007e-05
5567, 7.42188339441e-06, -1.22757834599e-05, -2.11212815295e-05
5568, -1.23837903235e-05, 1.86320729552e-05, 1.81215787088e-05
5569, 2.10726888103e-05, -2.98417564323e-05, -4.43966915947e-05
5570, 1.68791858277e-05, -1.06938536454e-05, -8.88750864488e-06
5571, 1.72807769936e-05, -3.81965872496e-06, -2.01456617263e-05
5572, -0.000237131223568, -8.0174842054e-05, 6.47254558082e-05
5573, 6.24497368846e-05, -8.60490985832e-06, -8.46459611411e-05
5574, 2.58290539049e-05, -2.97648026209e-05, -1.9555593633e-05
5575, 6.04248955208e-06, -1.16608560192e-05, -1.76184010709e-05
5576, 2.11868517665e-05, -7.13390453192e-06, -1.51455633963e-05
5577, 8.96847255286e-05, -1.83665520287e-05, -0.000140376360941
5578, 7.34385389154e-06, -1.43587451018e-05, -1.13555253187e-05
5579, 2.52691082402e-05, 9.804720385e-06, 1.06040206009e-05
5580, 7.92671201081e-06, -2.24491947125e-05, -1.61274818753e-05
5581, 1.96255925367e-05, -1.61952640495e-05, -2.54997826998e-05
5582, 1.83319236143e-05, -1.1575593778e-05, -2.02966911843e-05
5583, 1.73237657673e-05, -1.7840091407e-05, -2.77648485065e-05
5584, 2.02462238607e-05, 1.9071283353e-06, -4.44001963358e-07
5585, 2.26879328897e-05, -1.17780959911e-05, -1.09585793731e-05
5586, 1.64932586637e-05, -1.14616739014e-05, -1.78182629911e-05
5587, 1.2024186362e-05, -1.67003492249e-05, -1.96309022772e-05
5588, -2.53415656999e-05, 2.8232267339e-05, 2.31561473292e-05
5589, 1.26730937067e-05, -1.62978980424e-05, -1.98574668119e-05
5590, 2.05220238112e-05, -8.4353123588e-07, 3.86465200472e-06
5591, 1.71500574508e-05, -1.29580414148e-05, -1.85258730805e-05
5592, 2.46780633187e-05, -5.87376615413e-06, -1.11157620866e-05
5593, 2.07158867827e-05, -1.1335369482e-05, -1.74157952915e-05
5594, 1.64444001385e-05, -1.32297500539e-05, -2.12518751291e-05
5595, 1.46159000259e-05, -8.44807661558e-06, -1.12237272911e-05
5596, 2.82364705173e-05, -3.97848115648e-06, -1.39049563764e-05
5597, 1.47910055768e-05, -6.52295819745e-06, -1.57795908621e-05
5598, 2.09539588992e-05, -3.36317597456e-05, -7.0290180087e-05
5599, 1.94204281751e-05, -1.6709970949e-05, -7.88164580028e-06
5600, 1.49962196451e-05, -1.16509632841e-05, -1.57613162627e-05
5601, 2.26914547388e-05, -1.29519166629e-05, -2.40360896805e-05
5602, 9.45592289468e-06, -2.03295964849e-05, -1.80861978549e-05
5603, 1.71378655346e-05, -1.87025330527e-06, -2.26834740551e-05
5604, 1.37674464134e-05, -4.27962554364e-06, -7.98426268407e-06
5605, 1.58975842461e-05, -4.23078252085e-06, -2.03198401395e-05
5606, 2.81704290166e-05, -1.04266282093e-05, -2.89465511152e-05
5607, 2.06608342368e-05, -1.30845818956e-05, -1.76730146027e-05
5608, 1.87543238245e-05, -1.47815746375e-06, -5.54298186758e-06
5609, 2.15862655975e-05, -5.06284375075e-06, -2.10408730324e-05
5610, 2.40448713325e-05, -2.05914821313e-05, -3.19882583476e-05
5611, -2.50150413732e-06, 5.30043471982e-06, -5.47009389732e-06
5612, -5.06413662566e-05, -3.59708352438e-05, 3.27038777158e-06
5613, 1.0100858583e-05, 6.23049670437e-06, -3.20700312442e-05
5614, 2.55921520544e-05, -6.37846458997e-06, -1.50573275152e-05
5615, 3.18360692476e-05, -1.08426787109e-05, -1.54913168689e-05
5616, 1.99493341266e-05, 4.97250792957e-06, 2.17034852565e-05
5617, 1.32057180889e-06, -1.91980509146e-06, -2.429403734e-05
5618, 2.33123296523e-05, -5.26774569571e-06, -2.24689628814e-05
5619, 1.79418666147e-05, -2.20520280542e-05, -2.49411473949e-05
5620, 1.41637270147e-05, -1.30956550628e-05, -1.08313500408e-05
5621, 2.42739546165e-05, -9.63066359834e-06, -1.63078122538e-05
5622, 1.80282866944e-05, -8.10237722455e-06, -1.51565413674e-05
5623, 3.33108348545e-05, -2.28366517584e-05, -3.04763562808e-05
5624, 1.13959890753e-05, -1.29836280887e-05, -1.4681176324e-05
5625, 1.1547853919e-05, -1.75113767449e-05, -2.32387772843e-05
5626, 1.70742539585e-05, -8.64995826046e-06, -1.72923707203e-05
5627, 2.41442521045e-05, -1.08531884463e-05, -2.00452195224e-05
5628, 2.35559317255e-05, -1.90905281682e-05, -1.53736381116e-05
5629, 1.56085604376e-05, -1.1536838609e-05, -1.69655648274e-05
5630, 3.51009653332e-05, -3.39115239428e-05, -1.7520190194e-05
5631, 1.58952556929e-05, -3.06604916244e-05, -1.21520953931e-05
5632, 2.50399051038e-05, -2.88533597889e-06, -1.14331509106e-05
5633, 1.40495201276e-05, -1.10603032073e-05, -1.66793575517e-05
5634, 0.000140317827165, 1.78367497327e-05, -7.08251562098e-05
5635, 3.3020823125e-06, -5.13761331027e-06, -1.19677427682e-05
5636, 2.85573058208e-05, -1.63495415114e-05, -2.81577437359e-05
5637, 1.86285737827e-05, -5.62509759333e-06, -1.10626076986e-05
5638, 2.39553706704e-05, -1.52848317408e-05, -1.92846958442e-05
5639, 3.13219802224e-05, -1.73956176163e-05, -2.31621033241e-05
5640, 7.31905428583e-06, -1.10397036895e-05, -2.88841700655e-05
5641, 1.59952714722e-05, -2.90396009322e-06, -1.17386322652e-05
5642, 2.24895852392e-05, -1.66458179822e-05, -2.75619768373e-05
5643, 1.81779422096e-05, 1.17897023539e-05, 1.9936570576e-05
5644, -3.09759378161e-05, 9.05794470604e-05, -2.34179837445e-05
5645, 6.03589327745e-06, -2.2982812948e-05, -2.48536356757e-05
5646, 2.83900431486e-05, -4.06068038075e-06, -1.00489520227e-05
5647, 2.04716342177e-05, 4.44743391399e-07, -1.74157345746e-05
5648, 2.64552253142e-06, -7.92824175792e-06, -3.40290295327e-06
5649, 2.07561373049e-05, 6.48868299505e-05, -4.6400316498e-05
5650, 1.8016192693e-05, -7.54960717065e-06, -2.11027994294e-05
5651, -8.96924007131e-06, 1.39727949795e-05, -2.15537634145e-05
5652, 2.25422253546e-05, -2.87812850543e-05, -4.46119793151e-05
5653, 2.05695517111e-05, -2.09390649508e-05, -2.50907782008e-05
5654, -3.17219255593e-06, -1.75639660986e-05, -2.2068263407e-05
5655, 2.3490718334e-05, -1.51121596737e-05, -1.76385875177e-05
5656, 3.40534399064e-05, -2.54261924724e-05, -1.75536371711e-05
5657, 2.5109010497e-05, -9.84927829864e-06, -2.28951576177e-05
5658, 8.54939790631e-06, -4.48550158384e-06, -1.65385914685e-05
5659, -0.000106852548023, 3.64746302337e-05, 9.85210612195e-05
5660, 1.43478640046e-05, -1.18010474874e-05, -2.0666999197e-05
5661, 2.57379754001e-05, 1.96559968964e-06, 1.23108442646e-06
5662, 6.15358441395e-06, 2.7578476142e-06, -6.29964342304e-06
5663, 2.13637111343e-05, -1.15250851489e-05, -1.51863399924e-05
5664, 8.5485916948e-06, -8.37650731727e-06, -9.70204330436e-06
5665, 8.31542849101e-06, -2.13329489643e-05, -5.63746883255e-06
5666, 9.22813001385e-06, -1.38576704839e-05, -2.710911807e-05
5667, 2.51636870657e-05, -2.83896204876e-06, -1.82517441446e-05
5668, 5.65430912631e-05, -1.54905276004e-05, -4.54039978568e-05
5669, 1.3048910876e-05, -1.39638531779e-06, -1.05896964344e-05
5670, 1.50896688026e-05, -1.64453307861e-05, -2.88113102289e-05
5671, 1.71873349868e-05, -1.07799444552e-05, -2.62933652661e-05
5672, 2.40011557803e-05, -1.00941176161e-05, -2.37398826969e-05
5673, -3.80984693952e-05, -4.61853582948e-06, 7.02674621481e-05
5674, 2.38449594186e-05, -7.83932330148e-06, -1.66637022492e-05
5675, 1.13767500876e-05, -1.32190869462e-05, -2.16437474887e-05
5676, 2.04329121129e-05, -1.88684808547e-05, -2.96864254298e-05
5677, 2.95884078833e-05, -2.04785435963e-06, -1.31582984493e-05
5678, 1.63074013047e-05, -1.54357205658e-05, -1.82240235489e-05
5679, 2.99443295066e-05, -2.15743428459e-05, -3.07608271829e-06
5680, 3.52571715651e-05, -1.0111568742e-05, -2.4753071102e-05
5681, 2.27330153024e-05, -1.49129537421e-05, -2.38039137023e-05
5682, 1.35136641491e-05, -6.06872441119e-06, -2.06176220927e-05
5683, 1.04273627651e-05, -1.35842169209e-05, -3.06032054401e-05
5684, 2.4921727588e-05, -1.13545019219e-05, -2.98702154057e-05
5685, 1.47321197956e-05, -7.89333543335e-06, -2.78952810021e-05
5686, 1.42740002774e-05, -7.3402983032e-06, -1.31687852885e-05
5687, 1.08766535825e-05, -9.97039020724e-06, -1.47407234208e-05
5688, -6.88340055761e-06, -1.37293099337e-05, -5.23290542834e-06
5689, 1.79217888008e-05, -7.92172596193e-06, -2.03490480496e-05
5690, 8.55982854815e-06, -5.71811478511e-06, 4.21022048701e-07
5691, 1.47046391077e-05, 1.4024371544e-06, -2.05389240121e-06
5692, 2.59007492784e-05, -1.77622562528e-05, -2.230597983e-05
5693, 1.44387938066e-06, -2.21264463746e-06, -6.41466574543e-06
5694, 1.97374445264e-05, -8.78371642883e-06, -1.58207903571e-05
5695, 0.000153947861468, 1.33628156532e-05, 6.74821849511e-05
5696, 2.00020724555e-05, -3.48509141828e-06, -2.20506538247e-05
5697, 2.0223326438e-05, -1.54499445564e-05, -2.83084473413e-05
5698, 1.18356487522e-05, -1.23690746374e-05, -1.43968219987e-05
5699, 3.73105859679e-05, -2.57066172794e-05, -5.98899478743e-05
5700, 5.31454546498e-06, -9.52599111413e-06, -1.70321817445e-05
5701, 2.25957306078e-05, -6.13643212004e-06, 2.6986096094e-06
5702, 2.32719549387e-05, -2.36828082495e-05, -1.70063176182e-05
5703, -2.92643666554e-05, -0.000141177615397, -1.09580497852e-05
5704, 6.98789531172e-06, -8.72417544177e-06, -1.2029007324e-05
5705, 2.00883772598e-05, -2.37198738021e-06, -1.1865397389e-05
5706, 1.79918936105e-05, -2.48506122812e-05, -2.70686987105e-05
5707, 1.69182496625e-05, -4.99960779929e-06, -2.13129745019e-05
5708, 1.89091625801e-05, -1.87507171707e-05, -2.33194865412e-05
5709, 1.62492987017e-05, -1.47043926163e-05, -1.62799917959e-05
5710, 6.88889233061e-05, 2.11868454411e-05, -3.19765192102e-05
5711, 2.40311821621e-05, -7.10810454937e-07, -1.92807193006e-05
5712, 7.11370617256e-07, -7.88064950764e-06, -2.03614923474e-05
5713, 1.30720774941e-05, -8.98920815492e-06, -1.58563280589e-05
5714, 2.04016127445e-05, -1.28747696086e-05, -1.74113699641e-05
5715, 1.4710805439e-05, -1.63295032033e-05, -1.67092481064e-05
5716, 2.99378023123e-05, -8.56722816549e-06, -1.84815855935e-05
5717, 2.60074519003e-05, -1.92810582507e-06, -1.84101194095e-05
5718, 2.34347822001e-05, -1.56476352624e-05, -1.25461389266e-05
5719, 1.49738956394e-05, -1.63586420597e-05, -1.78020395466e-05
5720, 1.60874442983e-05, -1.78407037924e-05, -2.95680205592e-05
5721, 1.84346590951e-05, -9.7027376612e-06, -1.7937437889e-05
5722, 1.58848303148e-05, -1.90646535047e-05, -2.18935884709e-05
5723, 2.51365739776e-05, -1.31699118499e-05, -2.01532711329e-05
5724, 1.33423324952e-05, -4.14328782391e-06, -1.96796066903e-05
5725, 2.38408732475e-05, -6.81529790619e-06, -1.95923350779e-05
5726, 2.7571464324e-05, -1.39193378152e-05, -1.42051397024e-05
5727, 4.56024876006e-05, -3.1743062778e-05, 1.14907616306e-05
5728, 4.38885023858e-06, -1.92551382348e-05, -1.69340377175e-05
5729, 4.25524110896e-06, 6.38494445024e-06, -1.51693874184e-05
5730, 3.3885261188e-05, -5.23567037941e-05, -1.15841193629e-05
5731, 1.34821106966e-05, -5.79410133838e-06, -1.75959788674e-05
5732, 4.89862537598e-05, -6.62225932678e-05, -1.1253020941e-05
5733, 2.34964097536e-05, 2.63504055773e-07, -9.94085966536e-06
5734, 3.08068159363e-05, -1.7787268525e-07, -1.63764234073e-05
5735, 2.01121668975e-05, -3.12644137236e-05, -1.27502563933e-05
5736, 3.48230018211e-05, -2.35328609788e-05, -2.91224682305e-05
5737, 2.35126196591e-05, -8.84947002664e-06, -2.18452336686e-05
5738, 2.46087222231e-05, -6.42177287308e-06, -1.60975002484e-05
5739, 8.34317775027e-06, -1.403546601e-05, -1.68104257398e-05
5740, -3.79524641949e-06, -2.48454724504e-05, -1.88213126709e-05
5741, 2.21142698966e-05, -2.56799306904e-06, -3.34316723522e-06
5742, 3.81298099995e-05, -3.7693068421e-06, -2.68795868821e-06
5743, 2.72249198712e-05, -2.01192774194e-05, -3.24497384119e-05
5744, 1.6667823476e-05, -1.36075594352e-05, -2.11412544521e-05
5745, 2.30542494961e-05, -9.7082681949e-06, -2.47340893716e-05
5746, 2.54072891577e-05, -1.03027115425e-05, -2.01924570218e-05
5747, 1.05426549619e-05, -7.45262133657e-06, -1.60212377365e-05
5748, 1.81801164814e-05, -8.00603188822e-06, -1.94375025389e-05
5749, 1.59793465395e-05, -1.27828775551e-05, -2.24400263818e-05
5750, 4.91742722218e-06, -1.48454761284e-05, -1.62847602777e-05
5751, 9.06809093089e-05, -2.9807270123e-05, -0.000159779041086
5752, 1.11447929108e-05, -1.6436961714e-05, -1.97340431282e-05
5753, 2.31049981826e-05, -8.10316918514e-06, -2.59476309987e-05
5754, -3.38184375793e-06, 1.43949577022e-06, -2.88474060644e-05
5755, 1.49883103622e-05, -1.43683048325e-05, -1.22422778241e-05
5756, 2.45831118659e-05, -1.00008768878e-05, -2.54824111955e-05
5757, 2.40270856618e-05, -1.23607707181e-05, -1.69420449051e-05
5758, 1.75204387012e-05, -1.54885091351e-05, -2.57913719723e-05
5759, 0.000188148546782, -9.85829342697e-05, 6.0113609834e-05
5760, 2.37834354771e-05, -2.26678049044e-05, -3.70201176353e-05
5761, 2.44029056409e-05, -1.37596666806e-05, -2.97618063184e-05
5762, -7.68127825199e-05, -2.07814045709e-05, -9.42552501993e-05
5763, -5.12885194088e-05, -2.37224064537e-05, -5.7799561368e-05
5764, 7.07508606527e-05, -1.38111526611e-05, -9.63326291844e-05
5765, 8.91550531955e-06, -3.53554151056e-06, -2.00013184501e-05
5766, 0.000268500512463, -8.39113122154e-05, -0.000245122228899
5767, 1.81902371342e-05, -6.42347954818e-06, -1.41480972875e-05
5768, 1.80435792311e-05, -6.89133395874e-06, -1.47567338835e-05
5769, 1.94871851327e-05, -7.97214601171e-06, -1.2143982551e-05
5770, 2.7953824069e-05, 2.93667287152e-05, 5.59151052076e-05
5771, 0.000114390728528, -4.84020776955e-05, -8.84884078626e-05
5772, 3.67116697101e-06, -1.11723307281e-05, -2.12733838247e-05
5773, 2.00944849376e-05, -1.034953347e-05, -2.70331982179e-05
5774, 1.48816390088e-05, -2.19782266143e-06, -2.07125503782e-05
5775, 4.7792066881e-07, -2.66732838596e-05, -1.76109931036e-05
5776, 9.3662625039e-06, -2.27540794205e-05, -2.09222627674e-05
5777, 1.64007591228e-05, -1.15681735023e-05, -2.20792349307e-05
5778, 3.37945936417e-05, -1.53564594554e-05, -1.95800241603e-05
5779, 9.44051916502e-06, -5.5386936985e-06, -2.30070543827e-05
5780, 1.89922544745e-05, -1.16379648205e-05, -1.9914585176e-05
5781, 1.38945742004e-05, -1.58523863501e-05, -1.58356802344e-05
5782, 1.49163514703e-05, -1.51006223198e-05, -1.70066104346e-05
5783, 1.56551345201e-05, -1.23525031302e-05, -1.78534955938e-05
5784, 2.55946672586e-05, -1.47739383093e-05, -1.64766326364e-05
5785, 1.77915552896e-05, -9.35094759576e-06, -7.14025037593e-06
5786, 2.32226632222e-05, -5.37429541043e-06, -1.42769353673e-05
5787, 3.67506268519e-05, -1.20309803558e-05, -3.14072999957e-05
5788, 1.73837823051e-05, -7.46126430949e-06, -1.13878018363e-05
5789, 9.52527274338e-07, -6.6471951039e-06, 2.12656284605e-05
5790, 8.07524569692e-06, -1.60916407804e-05, -2.18925999069e-05
5791, 5.54505501068e-06, -1.6732977917e-05, -1.68164902983e-05
5792, 1.89571895628e-05, -6.0358016921e-06, -1.71295331415e-05
5793, -1.7237839434e-06, -1.13980565181e-05, 1.33155665549e-06
5794, 4.8636993649e-06, -1.79974886901e-05, -1.19426966211e-05
5795, 1.95477532464e-05, 1.04578862876e-06, -2.59074973867e-05
5796, 1.91615355185e-05, -1.5769464037e-05, -2.2356849981e-05
5797, 1.43469403499e-05, -2.80125282695e-05, -5.3374166982e-05
5798, 3.14847678902e-05, -1.84065326729e-05, -5.22736464845e-05
5799, 4.72305218753e-05, -8.54158744564e-05, -0.00010864682222
5800, 2.87607402479e-05, -5.23409160695e-06, 2.76963575833e-07
5801, 2.21410936287e-05, -1.31704849645e-05, -2.75672341133e-05
5802, -5.25974172751e-06, 2.95344781323e-05, -5.33435171596e-06
5803, 0.000210401695201, 4.93719787497e-05, -7.43946874743e-05
5804, 1.69801125639e-05, -4.21975960097e-06, -2.0192725597e-05
5805, 2.17672404102e-05, -1.5091123113e-05, -2.11662128925e-05
5806, 8.71367948828e-06, 2.18261061434e-05, -3.52453840211e-05
5807, 0.000106123841967, -6.66600284505e-05, 4.20448239624e-05
5808, 2.23568442841e-05, -7.35712190346e-06, -9.00372575852e-06
5809, 1.45410308058e-05, -8.61693519207e-06, -2.4501460889e-05
5810, 1.31645256147e-05, -8.42052821385e-06, -1.46270974852e-05
5811, 1.0878538592e-05, -9.49496033905e-06, -1.3876111977e-05
5812, 1.5332002837e-05, -1.70780465698e-05, -4.239230077e-05
5813, 2.29181955766e-05, -1.57747939006e-05, -2.55244070627e-05
5814, 1.16987913802e-05, -9.03584858608e-06, -1.68608665904e-05
5815, 2.40804546493e-05, -1.62175358404e-05, -2.40899713119e-05
5816, 1.31090953835e-05, -9.90803491719e-06, -1.5725506776e-05
5817, 1.82793083912e-05, -1.65957298687e-05, -2.73763708606e-05
5818, 1.70297241715e-05, -1.07461802126e-05, -2.65618216723e-05
5819, 1.47213286632e-05, -1.99801364768e-05, -3.6262394004e-05
5820, 9.73464237629e-06, -1.61909904359e-05, -2.51602481276e-05
5821, 2.63320887506e-05, -5.82409327437e-06, -1.11008771968e-05
5822, 2.76708106485e-05, -1.48807892789e-05, -3.0406591228e-05
5823, -2.42142969548e-06, -1.04152690582e-05, -1.41987647933e-05
5824, 2.87082433659e-05, -9.37388247872e-06, -6.6005013793e-06
5825, 1.67307294949e-05, -2.26656753516e-05, -1.16592512651e-05
5826, 2.67852527744e-05, -5.64904048693e-06, -2.04213337538e-05
5827, 2.56619090357e-05, -6.85128981266e-06, -1.51662783955e-05
5828, -2.05260936238e-05, -3.45672655508e-06, -3.25718264498e-05
5829, 5.98075668521e-06, -1.51978109935e-06, -2.56203457005e-05
5830, 9.86506306899e-05, -0.000143084753923, -2.2004854892e-06
5831, 4.09518001807e-06, 1.45280788466e-05, 1.98067987917e-06
5832, 1.2388884432e-05, -1.56736277717e-05, -2.42707837691e-05
5833, 2.3560993059e-05, -7.45774987513e-06, -1.84332369739e-05
5834, 1.41402669414e-05, -5.34294655952e-06, -2.36021491522e-05
5835, 1.76697209377e-05, -8.9901529259e-06, -1.95750041876e-05
5836, 1.46300043076e-05, -1.29708981498e-05, -1.73615894906e-05
5837, 5.20318686722e-05, -6.4745104173e-05, -1.23931963135e-05
5838, -0.00093008430954, 0.000251288802414, 0.000816191779463
