,bootmad,bootp50,bootsig,dboot,dwa,ecf,eqd,meas,names,wsnt
0,14.334875154028625,16.16012714336231,6.377553809336649,77.11577002638352,77.01498517499631,7.445803945960514,16.507958601609186,5,UGC 12889,14.73338728163899
1,6.989972600928698,6.531578238931728,3.254345896009193,55.987229225164064,54.945512479591244,3.8758430849940537,9.597371381798862,3,KUG 2357+228,8.779941789139354
2,9.778287110573187,4.7842595468765055,4.388477982557454,66.64745740354482,65.88341094283322,10.21663231403783,10.220919612721723,2,2MFGC 00003,0.2960099482747293
3,9.10363666009599,8.625468864646122,5.385361328270598,78.49889883086009,76.31726503720259,6.028933358814887,8.538489666323157,3,UGC 12898,6.046302038178078
4,17.030606153199436,19.317917076854418,7.768480595882357,128.9728272366005,129.19301764587033,9.276907182610353,11.487565852381382,7,UGC 12897,6.775187254831502
5,14.182684338046133,15.442736127554413,6.8243849614495895,111.99158694526471,114.12639624962931,8.176027537606727,14.748827828051532,4,UGC 12900,12.275198410038175
6,14.472961131240119,7.142598378706836,7.58969108069453,42.61957617137143,39.9080575486095,15.813575072885449,16.27427617966942,2,ESO 349- G 017,3.844854819934237
7,12.720004106372134,16.166562439603236,5.549818698943654,95.19105195674825,95.24140756982851,5.2050393860604744,10.283341368579437,9,UGC 12901,8.868747075675143
8,9.491057985878575,10.7694519598205,4.3257506269938775,72.73034239146591,72.64878593521699,5.2166599738208035,5.987069484351127,7,IC 5376,2.937934602400877
9,9.402352916023885,9.196793158697147,4.444068609835269,67.81959241445297,67.42537483333224,6.874990660961279,7.521745035985026,4,NGC 7806,3.0514179979249927
10,9.376897071006209,10.055110754383042,4.918341344535642,81.16681184879957,81.33695490741582,5.966435811165501,7.082352704827549,4,UGC 12913,3.8159354746667273
11,7.882649929730553,7.64523677047326,3.6360833967303567,56.30171941389947,56.26882940949546,5.737419742192721,6.532477644829017,4,UGC 12914,3.1233441824570147
12,15.28696454244423,15.297876749923859,6.311122788987219,82.5544773687946,78.67343212744504,8.021892536436715,20.01142797597042,4,UGC 12915,18.333207296360136
13,11.08684221564,9.263341342102207,5.2735325186686275,131.91496313435277,132.38332744233955,9.080341697809079,9.706717605021533,3,ESO 409- G 004,3.430417075905598
14,10.358873239741548,12.187310018209725,5.063537860803035,87.19327754549528,86.77886569318373,5.190983378561968,6.285361662795776,7,UGC 12920,3.543933238033168
15,12.13815492701351,14.137472426009763,5.692053363259591,100.67102774892193,101.04252300086469,6.375709358392173,8.99560761809388,6,MCG -01-01-024,6.345966167260829
16,8.033224755466408,8.583151556241498,4.289373960118889,73.82081819147754,72.70780925018774,5.211610143261017,5.8212150953713735,4,CGCG 408-013,2.5933886907362025
17,15.874924030286342,14.608114277622548,8.865083205083646,153.18075386690836,152.88086400126306,11.799773156338583,13.721968457243054,3,2MASX J00024069+0846251,7.0041253415772555
18,15.606392076339148,18.64119138304759,7.789272238541195,114.98956056523404,114.36800092191649,6.904222001773241,13.614130878284842,7,UGC 00003,11.733553516360638
19,12.243594101550155,11.883066056692604,5.702750704523656,88.59993621386053,88.37358450535083,9.010963152252343,9.620121915575618,4,NGC 7812,3.36887054356335
20,14.262537132438347,13.336834903273388,7.751949430895152,123.97662056502979,125.42771140600597,10.12799979177674,11.63220099964609,3,UGC 00004,5.7211642446217015
21,14.258945192762353,17.15469223751583,5.8870712081283605,97.0522997282187,100.20920914133202,5.869095664299176,12.300886304327863,8,UGC 00005,10.81043569683042
22,15.275853993414394,15.319847063771684,7.37952979596569,103.80662483651518,103.08233778793893,10.510732960015966,14.942719365266424,4,UGC 00006,10.621174825429726
23,26.391458499352126,27.24095784872312,10.142576568230394,175.2995479128367,186.66375093058423,12.765460117644466,28.06969597176481,5,IC 5381,24.99901717932403
