ICol,Dx,Dy,Dz
296, -3.58876203775e-07, -1.81809537355e-05, -2.60821095608e-06
297, 2.66326434204e-06, -2.0849750741e-05, -2.02998984941e-06
298, 3.14575057355e-06, -1.9077941955e-05, 8.33146141203e-07
299, 1.74346925162e-06, -2.04094551344e-05, -2.42756888447e-06
300, 5.8729664723e-06, -1.92845098348e-05, -2.25422927127e-07
301, 1.07418072321e-06, -1.7648369861e-05, -3.14661236467e-06
302, 6.24201536395e-06, -1.74062830903e-05, -2.73601145217e-06
303, 3.26367804171e-06, -1.98067944705e-05, -1.31093214488e-06
304, 1.02280323285e-06, -2.03782808888e-05, 9.28759258345e-07
305, 1.29946770482e-06, -1.72160904923e-05, -1.89824900685e-06
306, 2.71159857238e-06, -1.83534834814e-05, -8.30042474385e-07
307, 4.33033002304e-06, -1.9185289366e-05, -5.18608962062e-07
308, 7.76728167816e-07, -1.89253988207e-05, -1.26109294298e-06
309, 1.22964149834e-06, -1.85737197875e-05, -6.49589593135e-07
310, 2.45285061479e-07, -1.87922207084e-05, -1.30405054174e-06
311, -1.30201232477e-07, -1.80004149949e-05, -1.05416365344e-07
312, 1.71077533228e-06, -1.8681143067e-05, 4.32333731177e-07
313, 6.84897319766e-07, -1.8249819548e-05, -1.97491628621e-06
314, 1.57508275147e-06, -2.05328639822e-05, -2.14612892745e-06
315, 3.67963453626e-06, -1.95168750464e-05, -1.63121050908e-06
316, -6.40714073897e-07, -2.0094881287e-05, 1.51108824554e-06
317, 7.04399090693e-07, -1.84218949331e-05, -7.8056866294e-07
318, -1.56000049941e-06, -2.01065242199e-05, -2.64513523825e-06
319, 4.3879747815e-06, -1.90559166717e-05, -1.00665996808e-06
320, 1.82636104889e-06, -1.79144252945e-05, -1.25662925363e-06
321, 3.17115055917e-07, -1.73670081477e-05, -2.78684995757e-06
322, -5.4487515326e-07, -1.63249967095e-05, 1.41385930467e-06
323, 6.36766270875e-07, -1.88680206224e-05, -1.08840484258e-06
324, 5.07095355937e-06, -1.96526853223e-05, -8.26668710545e-07
325, 2.1277918618e-06, -2.01053830353e-05, -2.29638235593e-06
326, 5.50622942679e-06, -2.34879516641e-05, -3.7860078672e-07
327, 5.55645934637e-07, -1.7822150959e-05, -2.12668833431e-06
328, 6.45073260063e-06, -2.06166196354e-05, -1.42160363674e-06
329, 1.19412368434e-06, -1.85830856317e-05, -3.5678083794e-07
330, 2.31340899186e-06, -1.87227409111e-05, -1.90345745697e-06
331, 3.24603538464e-06, -1.6647980926e-05, 1.6988655295e-07
332, 5.88382132106e-07, -1.84474514172e-05, -1.69010354311e-06
333, 1.84855421377e-06, -1.77962197642e-05, -3.14019801099e-06
334, -5.81914152092e-07, -1.63775988726e-05, -3.56926633871e-06
335, -2.76783161692e-07, -1.83931601278e-05, 5.64812598745e-07
336, -3.25251775249e-06, -1.60393431815e-05, -1.4868735351e-06
337, 4.22544368045e-06, -1.9532259576e-05, -1.83063634993e-06
338, 9.69270718211e-07, -1.94246781426e-05, 2.92389874401e-06
339, 2.15779612132e-07, -2.0463910128e-05, 6.12647657085e-07
340, 8.39836109721e-07, -1.75501521918e-05, 1.76628677941e-07
341, 4.57322970762e-06, -2.04854766275e-05, -6.06172138847e-07
342, 4.45016361133e-06, -2.03079339347e-05, -8.67708310335e-07
343, 2.49293797046e-06, -1.88102007512e-05, -4.18518851681e-07
344, 1.15768316122e-06, -1.89812260393e-05, 2.78847383438e-06
345, -2.961193137e-06, -1.66226450368e-05, -1.84064652284e-06
346, 8.04668805017e-09, -2.10361734718e-05, -1.82564212538e-06
347, -1.60984303566e-06, -1.78095179245e-05, -1.8988753864e-06
348, -1.22819162971e-06, -1.9844416537e-05, -1.65491190722e-06
349, 3.6780119542e-06, -1.99233670275e-05, -1.62492931113e-06
350, 2.20994030137e-06, -1.90174822153e-05, -9.19297285173e-07
351, 5.40339187428e-07, -1.77499113741e-05, -1.90520430438e-06
352, 4.12628549562e-06, -1.89730925182e-05, 1.46598575658e-06
353, 1.22443301005e-06, -1.70754819425e-05, -3.39159994531e-06
354, 7.65829814661e-06, -1.7694444934e-05, -2.06349825902e-06
355, 4.74557758775e-06, -2.01236310318e-05, -4.08658187093e-06
356, 1.00502864742e-07, -1.80073184351e-05, -1.65418647762e-06
357, 1.27300232758e-06, -1.88712953361e-05, 1.24314519055e-06
358, -2.40088761537e-06, -1.86812784463e-05, 2.88142678199e-08
359, 5.62407868665e-06, -1.9263594829e-05, -2.02745147944e-06
360, -3.14222705827e-07, -1.86869012939e-05, -1.45496344722e-06
361, -2.70314681969e-06, -1.91324638694e-05, -1.96280972352e-06
362, 5.91744390359e-07, -1.86857753865e-05, -3.188329399e-06
363, 2.41221368179e-06, -1.94530191151e-05, -2.2578537793e-06
364, -1.34657826206e-06, -1.8942275989e-05, -1.67901057042e-06
365, -6.50475443216e-07, -1.90175381446e-05, 1.41397468107e-06
366, -1.30262304951e-07, -1.79053027851e-05, -1.10337424878e-07
367, -1.67150427437e-06, -1.76871468716e-05, 9.62516572372e-07
368, -2.09407656326e-06, -1.80463881383e-05, -2.40852969787e-06
369, 2.76102174357e-07, -1.61384239111e-05, -3.34749293711e-06
370, 1.64258781656e-06, -2.19851129121e-05, 2.61270016124e-07
371, -1.30270320968e-07, -1.79936025151e-05, -1.05815614692e-07
372, 1.20894667942e-06, -1.69210385087e-05, -2.40142271566e-06
373, 2.6027376112e-06, -1.86331139953e-05, -2.44626157907e-06
374, 1.3115588566e-07, -1.84229483087e-05, -2.98103817819e-06
375, 3.36828900294e-06, -2.07975221623e-05, -2.40162108353e-06
376, 2.50778765744e-06, -1.73753113734e-05, -2.86178899431e-06
377, 1.28292646982e-06, -1.75716235215e-05, -1.79689469167e-06
378, 8.26671947337e-07, -1.73599068107e-05, -1.73435085998e-06
379, -1.31363971326e-07, -1.79290295613e-05, -1.04013053006e-07
380, 5.33688673778e-06, -1.94457299892e-05, -9.36689290886e-08
381, 6.09119155397e-07, -1.97418277837e-05, -1.04920077593e-06
382, 1.93216161434e-06, -1.76225309621e-05, -3.48051465828e-06
383, -4.28038583762e-07, -1.84863886772e-05, -1.27600347691e-06
384, -7.2555152519e-07, -1.81031562211e-05, -8.95235721697e-07
385, 7.36290402886e-07, -2.11744897478e-05, 1.28930766182e-06
386, -2.40353630692e-06, -1.96109601022e-05, -1.93987311252e-06
387, 3.13935376652e-06, -1.78286115922e-05, -4.91940926082e-06
388, 2.02141095232e-06, -1.86634211425e-05, -1.90450583339e-06
389, 3.73441346369e-06, -1.97320390891e-05, -1.47330693133e-06
390, -2.0662839107e-07, -1.82773012359e-05, 7.82635597405e-07
391, 2.37372574562e-06, -1.88430983888e-05, -6.03486343412e-07
392, 3.77544682108e-06, -2.10837636115e-05, -2.16249896692e-06
393, -1.50729492005e-06, -2.20615050212e-05, -9.57981381093e-07
394, 2.01732200991e-06, -2.05678057061e-05, -4.46471743808e-07
395, 2.96447526422e-07, -1.72176798784e-05, -4.0807633313e-07
396, -2.29359109581e-06, -1.7853757793e-05, 3.24954170066e-07
397, -1.34889138275e-07, -1.70641202183e-05, -1.06642056576e-07
398, -1.93471946765e-06, -1.81752330502e-05, -1.68005940952e-06
399, -4.6505990979e-06, -2.07332553732e-05, 5.85639332706e-07
400, -1.9133146268e-06, -1.98345193772e-05, -1.12526883545e-06
401, 2.71258921021e-06, -1.88735850398e-05, -2.48339043368e-06
402, 2.63586358081e-06, -2.03252656741e-05, -1.27779620356e-06
403, 4.71577645477e-06, -2.09269640355e-05, -1.55852421684e-08
404, 2.31568283711e-06, -1.90600297221e-05, -1.83751028337e-06
405, 1.47712606732e-06, -2.05918088181e-05, -2.31606584482e-06
406, 7.97184569514e-08, -1.85299409216e-05, 2.50179387403e-06
407, -3.38338503602e-08, -1.82761245398e-05, -2.86434021493e-06
408, 3.03785064785e-06, -1.85344803323e-05, -2.04216513373e-06
409, 2.34979791512e-06, -2.02156871732e-05, 6.56651554616e-07
410, -1.27876008954e-06, -2.03756182864e-05, 2.97100981791e-07
411, 3.3119307822e-06, -2.104964714e-05, -1.07596223658e-06
412, -1.04617851877e-06, -1.52661865108e-05, -2.64188208661e-06
413, 2.52681925058e-06, -1.87355604419e-05, -1.18202685356e-06
414, 3.37233706214e-07, -1.7899370022e-05, -1.91743002587e-06
415, -1.31794785898e-07, -1.7919361381e-05, -1.04082796786e-07
416, 2.81408458056e-06, -1.94021780123e-05, -1.39053525087e-06
417, 9.45159973074e-07, -1.96606697739e-05, 3.26404598133e-07
418, -1.36681657484e-07, -1.52262870961e-05, -1.09508260821e-07
419, 1.56568237116e-06, -1.8432109208e-05, -1.66870072323e-06
420, -1.93941303604e-07, -1.53245692575e-05, -2.68941624862e-06
421, 2.81003482097e-06, -2.01463306521e-05, -1.98728265782e-06
422, 2.01661718666e-06, -1.99975894229e-05, 1.25659717229e-07
423, -2.41251994973e-06, -2.13817205133e-05, 7.19200882152e-07
424, -7.83214006139e-08, -1.57014045191e-05, 1.43380552939e-06
425, 2.35349610462e-06, -1.85300109722e-05, -3.74599005624e-06
426, 9.82265197199e-06, -1.96044438559e-05, -8.63689898802e-07
427, 2.10059458886e-06, -1.8099386026e-05, -2.05507903859e-07
428, 2.40571103702e-06, -1.93879972581e-05, -9.92404759281e-07
429, 3.02814046693e-06, -1.89276637656e-05, -1.73198672493e-06
430, 2.07415705986e-06, -1.77785900405e-05, 1.15081441071e-06
431, 9.92854455517e-07, -1.92611460473e-05, -4.32698576703e-07
432, -1.42839693108e-06, -1.76278023646e-05, 7.97602475665e-07
433, 4.57172953387e-07, -1.68124595432e-05, -3.19963069644e-06
434, 1.1268175234e-06, -2.07827134501e-05, 1.5559227112e-06
435, -1.90808381561e-06, -1.90550790223e-05, -6.43031090175e-08
436, 3.28634115977e-06, -2.16492684961e-05, -8.8286470663e-07
437, -4.98642157483e-07, -2.02479908687e-05, -5.72786182527e-07
438, -1.33775057925e-08, -2.09967099279e-05, -2.3028247834e-07
439, 1.7484580115e-06, -1.85710342982e-05, -4.22370435921e-07
440, 3.97021397523e-06, -1.97245843084e-05, 1.31471725093e-07
441, 1.32451897924e-06, -1.69546169609e-05, -2.22733253642e-06
442, 3.23708482349e-06, -1.93612567403e-05, -3.01676783378e-06
443, 1.6301183464e-06, -1.95673747794e-05, -3.91696769138e-07
444, 2.44722400975e-07, -1.78140770467e-05, -1.79109091225e-06
445, 2.59318547434e-06, -1.94621005513e-05, -2.38733547784e-06
446, -1.28020016189e-06, -1.97523967361e-05, -1.17846107289e-06
447, -2.55085565243e-07, -1.85234356978e-05, -4.6371443218e-06
448, -1.38449287999e-07, -1.8119596548e-05, -1.06312091878e-06
449, -9.89390581355e-07, -1.67525395384e-05, -9.82191810812e-07
450, -3.03473185743e-06, -1.94405139206e-05, 1.67511381475e-07
451, 6.31535346854e-07, -1.76069148854e-05, -9.87231213335e-07
452, 2.10794455834e-06, -1.69093456686e-05, 5.67275194493e-07
453, 1.74994098571e-06, -1.57154706863e-05, -1.35667091228e-06
454, 5.62207008478e-07, -1.93631401243e-05, -2.59405109467e-06
455, -3.58367433883e-07, -1.55954839038e-05, -2.02011414294e-06
456, -4.26946986102e-07, -1.86568026612e-05, 2.59463113223e-07
457, 3.34954589697e-06, -2.04306142123e-05, -1.03684628121e-06
458, 2.06659353002e-06, -1.80332968638e-05, -1.19343409279e-06
459, 3.77821764737e-06, -1.9051032363e-05, -2.87495509183e-06
460, 7.31795962206e-07, -1.91239188137e-05, -2.74694815624e-06
461, -9.93452886094e-08, -1.73775529352e-05, -3.06724219421e-06
462, 9.40365053802e-07, -2.11336125838e-05, 7.24386780627e-08
463, 3.06971820934e-06, -1.99543589364e-05, -1.14518497147e-06
464, 1.93107277003e-06, -1.82175083558e-05, -1.10832710925e-06
465, 2.18012247502e-06, -1.95709801421e-05, -1.53347708565e-06
466, 3.25320005833e-06, -2.00188587551e-05, -3.12313988448e-07
467, -2.86597908996e-07, -1.80787810188e-05, -2.40297132332e-06
468, 6.80536647333e-07, -1.97043498681e-05, 1.36124336955e-06
469, 1.54280060138e-06, -1.96469427564e-05, 1.0188044733e-06
470, -2.41163557163e-07, -1.76364950164e-05, -1.90285235295e-06
471, 1.79159700182e-06, -1.79476655524e-05, -3.46614224661e-06
472, -5.81431991271e-07, -1.83543085107e-05, 9.5453496344e-07
473, -2.56381786174e-07, -1.87162958752e-05, 1.85161824068e-07
474, 2.44941463008e-06, -2.19177406622e-05, -2.03590162899e-06
475, -1.31033896627e-07, -1.81419804725e-05, -2.1413552755e-06
476, 1.29129996745e-06, -1.79438594043e-05, 5.36243859697e-07
477, 4.62599768932e-07, -1.87768498511e-05, -1.89012316789e-06
478, 8.59471951588e-08, -1.91417671275e-05, -4.88146933648e-07
479, 1.37937047768e-06, -1.91786714612e-05, -1.31557381265e-07
480, 1.06066582426e-06, -1.97165930146e-05, 1.37855652642e-06
481, 1.64104717393e-06, -2.04678489367e-05, -2.31263426037e-06
482, 9.04165312687e-07, -2.03479150009e-05, 1.77645762719e-06
483, 1.2710162615e-06, -1.96837971442e-05, 1.99323048349e-07
484, -3.45307549958e-07, -1.8771774582e-05, 1.11056122107e-06
485, 3.92835708489e-06, -2.05211047455e-05, -1.89850120727e-06
486, 1.74706003583e-06, -1.962422363e-05, -1.72716154561e-06
487, 2.48353365302e-06, -1.90294006752e-05, -1.1217910881e-06
488, -9.18657967776e-07, -1.92677909023e-05, -4.82608438762e-07
489, 2.42494836056e-06, -1.83473741124e-05, -2.36784760675e-06
490, 3.89449605811e-06, -1.98672016785e-05, -2.6660003835e-06
491, -4.10169138686e-06, -1.99695596405e-05, 2.71727172387e-08
492, 8.1489822448e-07, -1.69361785216e-05, -2.06153108969e-06
493, -1.35113578525e-07, -1.69192642851e-05, -1.07639167753e-07
494, 7.73049203255e-07, -2.00641767224e-05, -2.35750505326e-06
495, -4.7431791951e-07, -1.8048062249e-05, -1.61270995407e-06
496, -9.01855653367e-07, -1.68118366406e-05, 6.7536939246e-07
497, 3.70551168971e-06, -1.88976271884e-05, 2.93761834367e-07
498, 1.11797289594e-06, -1.94032319275e-05, -3.9620322066e-06
499, 2.7112813896e-06, -1.86859821147e-05, -1.54451789272e-06
500, -1.27872773827e-07, -1.8866602143e-05, -1.07551936072e-07
501, 1.77524314337e-06, -1.7886897639e-05, -3.26398130522e-07
502, 2.38585048188e-06, -1.79633846212e-05, -2.52398580185e-06
503, 3.81557904998e-06, -1.83970426237e-05, -2.67710446085e-06
504, -7.31923112836e-07, -1.52546735549e-05, -1.32907122257e-06
505, 1.20630385451e-06, -1.8562697139e-05, 3.79796065125e-07
506, 5.23117150608e-07, -1.91207517374e-05, -1.36644729203e-06
507, 9.19600580322e-07, -1.9716943034e-05, -4.75654190947e-07
508, 2.45198277271e-06, -1.71036212202e-05, -3.93332983015e-06
509, 5.14312965241e-06, -1.93532099564e-05, -9.2754424688e-07
510, 1.51160228719e-06, -1.66044609407e-05, -2.35457911201e-06
511, 2.24272647685e-06, -1.92493236341e-05, -9.33249797302e-07
512, 1.06559181976e-06, -1.78805532649e-05, -3.02444154952e-06
513, 6.33927468468e-07, -2.0686011698e-05, -3.14917173924e-06
514, 3.63341341348e-07, -1.76603872858e-05, -2.14924768899e-06
515, -8.72455051179e-07, -1.55587241697e-05, -1.96875299865e-06
516, 1.21412796221e-06, -1.86827007162e-05, -2.27057653228e-06
517, 5.0281267417e-06, -2.06187438633e-05, -1.99553409804e-06
518, -7.98529014029e-07, -1.89561146286e-05, -2.06442182318e-06
519, -1.43924421475e-06, -1.95381033846e-05, 1.00967578118e-06
520, 7.44798367301e-06, -2.31812465609e-05, -3.60310899329e-07
521, -1.34978984681e-07, -1.76252973386e-05, -1.05714282779e-07
522, 6.10430814399e-07, -1.85750321414e-05, -5.21862827469e-07
523, 5.18132245291e-06, -2.12119259137e-05, -1.06576913793e-06
524, 6.01284018989e-06, -1.87304667487e-05, -6.13337429858e-06
525, -3.75517990524e-07, -1.89802301038e-05, -2.79857257543e-06
526, -1.31773456218e-07, -1.7130345177e-05, -1.08296969129e-07
527, 6.36477147859e-06, -2.18819758617e-05, 8.37995379778e-07
528, -1.30240594182e-07, -1.79489909449e-05, -1.05309451346e-07
529, 2.35018229981e-07, -1.70974641367e-05, -1.09812595699e-06
530, 3.46502069858e-06, -1.85785009214e-05, -2.6143750415e-06
531, -8.26506948263e-07, -1.84276832009e-05, -2.36770051359e-06
532, 4.37431141064e-07, -1.95318257116e-05, -2.03960361755e-07
533, 1.53849103538e-06, -2.04350464122e-05, -2.11257432411e-06
534, 7.12133699775e-07, -1.62513448818e-05, 6.48814900383e-07
535, 1.03700343776e-06, -1.73098311176e-05, -1.60010166278e-06
536, 2.16972113977e-06, -1.58427128259e-05, 1.00765031685e-06
537, 9.81113428183e-07, -1.91187914142e-05, 9.0463850066e-07
538, -3.44495833761e-06, -1.70772656925e-05, 7.95587250487e-08
539, 9.25227486588e-07, -1.65799884422e-05, -1.8239212482e-06
540, 1.21329296757e-06, -1.87072498471e-05, -2.94929256416e-06
541, 2.7700498949e-06, -1.81856455062e-05, -5.39398185434e-07
542, 6.46946164902e-06, -2.12660202719e-05, -2.92738838929e-06
543, 4.29081151757e-06, -1.99196282889e-05, -9.01332511567e-07
544, -9.66338266616e-07, -1.73179101169e-05, -9.31967224583e-07
545, 2.18045489438e-06, -1.81017372581e-05, -1.4184966674e-06
546, 2.02700578769e-06, -1.86180075412e-05, 1.71850136201e-06
547, 2.1057407499e-06, -1.91616736492e-05, -1.53965748052e-06
548, 3.27439458466e-06, -1.92901527348e-05, -1.08216996376e-06
549, 2.54800656364e-06, -1.99031778808e-05, -1.37006764822e-06
550, 2.69990389838e-06, -1.96305605485e-05, -4.41291715424e-06
551, 8.0726614352e-07, -2.00610503246e-05, -2.43776674306e-06
552, 3.21103098725e-06, -1.96549155239e-05, -1.81405870188e-07
553, -2.4112718384e-07, -1.96728515338e-05, -1.09386041012e-06
554, -1.33285024719e-07, -1.66093301528e-05, -1.15472962671e-07
555, 1.03873875242e-06, -1.96772337213e-05, -5.49703275427e-07
556, 8.00721018257e-07, -1.88928803828e-05, -1.02442772356e-06
557, 4.11690461494e-06, -1.75615647587e-05, -1.56299918818e-06
558, 2.31930732062e-06, -1.8815098203e-05, -3.76744043272e-06
559, 3.00474681273e-06, -1.64757208651e-05, -3.81674707418e-06
560, 4.07352131829e-06, -2.14603346771e-05, -9.35562109092e-07
561, 9.53617439794e-08, -1.99405181701e-05, -1.01801458158e-06
562, 5.46601680167e-07, -1.82251650375e-05, 9.90775155085e-07
563, 1.54727107572e-06, -2.02759107928e-05, -1.13792316797e-06
564, 2.22092579204e-06, -1.75131897001e-05, -2.59171743355e-06
565, -9.57695447821e-07, -1.80703086037e-05, 3.43907717529e-07
566, 8.12107434967e-07, -1.86120949629e-05, -2.01534816975e-07
567, -1.97919077198e-06, -1.92941398437e-05, -2.15398544698e-06
568, 1.89665745637e-06, -1.75807625566e-05, -2.57774360255e-06
569, -1.23848616252e-06, -1.7818560642e-05, -2.06300694565e-06
570, 1.02810944906e-06, -1.9992781158e-05, 8.85932700811e-07
571, 4.37357227732e-06, -1.71744314008e-05, -3.00061907078e-07
572, 1.04858075522e-06, -2.00764312761e-05, -3.44489934416e-07
573, 1.00075951678e-06, -1.75533490723e-05, -1.17696449393e-06
574, 1.47286557114e-06, -2.02448119345e-05, -1.13054928609e-06
575, -1.56988940406e-06, -1.84252964867e-05, -2.85265232847e-06
576, 1.65902163928e-06, -1.8690340902e-05, 9.33973684151e-08
577, 2.27712665671e-06, -1.90264478118e-05, -1.51106767088e-06
578, 3.70846173197e-06, -1.91192337527e-05, -2.1920264736e-06
579, 7.93131930741e-07, -2.06133714414e-05, -2.03734116339e-06
580, 8.35423013569e-06, -2.28703674678e-05, -8.27680248624e-07
581, -5.40250582344e-06, -2.05734445045e-05, -8.07647806367e-07
582, 8.92048341349e-07, -2.00428824179e-05, -1.0053661862e-06
583, 2.26067398585e-06, -1.73852361712e-05, -2.66128107299e-06
584, 1.53951816493e-06, -1.84872085026e-05, -1.12326590456e-06
585, -1.31134613827e-06, -1.80990513521e-05, 3.86954304227e-07
586, -1.33854684894e-07, -1.63136797942e-05, -1.07473821488e-07
587, 8.69841225691e-07, -1.65118650355e-05, -1.91475227387e-06
588, -1.94122675424e-06, -2.11026050836e-05, -8.24937513206e-07
589, -1.52721783313e-06, -2.02444062577e-05, -8.54082871926e-07
590, 1.42042148322e-06, -1.87087378228e-05, -1.13636494515e-06
591, 3.71388415908e-06, -2.18642873588e-05, 1.87577874218e-08
592, 2.10344412097e-06, -1.89957461416e-05, -8.64924342994e-07
593, 1.38560062565e-06, -1.84441282287e-05, -6.93027014004e-07
594, 3.09151581519e-06, -1.95816014445e-05, -1.78675529417e-06
595, 5.51183581615e-06, -2.11037417315e-05, 4.77673601141e-07
596, 3.29778430704e-07, -2.00474656394e-05, -3.16129816695e-06
597, 3.22404714986e-06, -2.05610180046e-05, -1.98847547196e-06
598, -2.72411624501e-07, -1.8508342409e-05, -1.86465761548e-06
599, 4.55677062459e-06, -2.08077962778e-05, -2.40828279871e-06
600, -1.42894893587e-06, -1.95609269007e-05, -5.26731839604e-07
601, 4.0457977896e-06, -2.01664421079e-05, -2.2248260287e-06
602, 3.849580744e-06, -1.9185193838e-05, -4.75094211724e-06
603, -1.34904846744e-07, -1.64200638931e-05, -1.16343238187e-07
604, -1.45356698139e-06, -1.98001644977e-05, 1.47884788019e-06
605, -2.42969631638e-07, -1.93684879993e-05, -3.17883218841e-07
606, 2.50709231931e-06, -1.88467276961e-05, -2.61988849913e-06
607, 3.16862961056e-06, -1.85352518335e-05, -1.64365068088e-06
608, 7.59188766898e-09, -1.63998259168e-05, -3.51142849539e-06
609, -2.67002248664e-06, -1.91283694653e-05, -3.61601190561e-07
610, 2.67049243595e-06, -1.73636061015e-05, -3.50999574654e-06
611, 4.72849285864e-06, -2.09371081899e-05, -1.25505163167e-06
612, -2.09903543087e-06, -1.85387621979e-05, -2.5882957478e-06
613, 2.87857389467e-07, -1.9129986048e-05, -6.59511821821e-07
614, 1.6887284018e-07, -1.93728937917e-05, -1.57146414653e-07
615, 3.29623985142e-07, -1.84736274678e-05, -2.89217485702e-06
616, 2.30989574433e-06, -2.04111558464e-05, 2.54908504473e-06
617, 2.003679853e-06, -1.92264975073e-05, -3.91884587941e-07
