,Names,RA,DEC,Redshift
6419,2MASX J22003223-5800453,330.13437,-58.01267,0.025711
6420,2MASX J22004272-4649062,330.17808,-46.81842,0.033153
6421,2MASX J22004433-5506302,330.18462,-55.10833,0.03339
6422,2MASX J22005597-1412037,330.23317,-14.20097,0.042072
6423,2MASX J22010427-1442268,330.26793,-14.70748,0.041642
6424,2MASX J22010504-0447502,330.271,-4.79736,0.027392
6425,2MASX J22010637+7156385,330.27671,71.944,0.008409
6426,2MASX J22010717-7244231,330.27979,-72.73972,0.03882
6427,2MASX J22010777-1105363,330.28233,-11.0935,0.044828
6428,2MASX J22011629-5504260,330.31771,-55.07389,0.027983
6429,2MASX J22011929-5221007,330.33029,-52.35017,0.036876
6430,2MASX J22012356-0345241,330.34814,-3.75668,0.026688
6431,2MASX J22013731-1554462,330.40541,-15.91282,0.053887
6432,2MASX J22015957-1428241,330.49841,-14.47352,0.045215
6433,2MASX J22020687-1431551,330.52873,-14.53209,0.044944
6434,2MASX J22021809-5147062,330.57529,-51.78503,0.036362
6435,2MASX J22022773-0224359,330.61554,-2.41006,0.049274
6436,2MASX J22022947-0200549,330.62271,-2.01525,0.026728
6437,2MASX J22023330-0917313,330.63882,-9.29209,0.044461
6438,2MASX J22023686-4730272,330.65367,-47.50758,0.034517
6439,2MASX J22024195-0230589,330.67479,-2.51647,0.049444
6440,2MASX J22024374-0206069,330.68221,-2.10189,0.026562
6441,2MASX J22031661-1756404,330.81919,-17.94465,0.051292
6442,2MASX J22034105-1002290,330.92108,-10.04136,0.047823
6443,2MASX J22034776-0228248,330.94904,-2.47348,0.026732
6444,2MASX J22034782-1757487,330.94949,-17.96354,0.050662
6445,2MASX J22035034-1326057,330.9598,-13.43495,0.053627
6446,2MASX J22035701-1150410,330.98768,-11.84484,0.049341
6447,2MASX J22040518-6953302,331.02183,-69.89172,0.040895
6448,2MASX J22041302-7135083,331.05404,-71.58567,0.046786
6449,2MASX J22041634-5537293,331.06821,-55.62489,0.050075
6450,2MASX J22041917-0924302,331.0798,-9.40847,0.046732
6451,2MASX J22042077-7346477,331.08658,-73.77986,0.026258
6452,2MASX J22042294-4837450,331.0955,-48.62919,0.035948
6453,2MASX J22042542-1935468,331.10599,-19.59631,0.032546
6454,2MASX J22043286-2214118,331.13698,-22.23668,0.036552
6455,2MASX J22043802-2014198,331.15842,-20.23875,0.053277
6456,2MASX J22044048-5015042,331.16863,-50.25125,0.036188
6457,2MASX J22044955-5737204,331.20629,-57.62242,0.049771
6458,2MASX J22051543-0107334,331.31431,-1.12593,0.031688
6459,2MASX J22052165-0725094,331.34021,-7.41941,0.027466
6460,2MASX J22052593-1822307,331.35792,-18.3752,0.049794
6461,2MASX J22052605-1935557,331.35854,-19.59883,0.052146
6462,2MASX J22055607-1028152,331.48363,-10.47092,0.051616
6463,2MASX J22061212-5033317,331.5505,-50.55875,0.036499
6464,2MASX J22063469-7113233,331.64446,-71.22325,0.040545
6465,2MASX J22071594-5311356,331.81633,-53.19319,0.054297
6466,2MASX J22072745-4349538,331.86446,-43.83169,0.042763
6467,2MASX J22073908-7254474,331.91271,-72.91311,0.038957
6468,2MASX J22073950-4903498,331.91512,-49.06394,0.035895
6469,2MASX J22080309-1635173,332.01291,-16.58815,0.043533
6470,2MASX J22081533-5921339,332.06379,-59.35939,0.050418
6471,2MASX J22083341-1859140,332.13921,-18.98719,0.049064
6472,2MASX J22083612-7202569,332.15054,-72.04914,0.026999
6473,2MASX J22084129-4351464,332.17204,-43.86292,0.042466
6474,2MASX J22085506-5718042,332.22933,-57.30114,0.049254
6475,2MASX J22094092-1447040,332.42054,-14.7845,0.053904
6476,2MASX J22095113-5716166,332.46308,-57.27122,0.040505
6477,2MASX J22102985-0226486,332.62446,-2.44681,0.048941
6478,2MASX J22104239-8519120,332.67575,-85.31997,0.039217
6479,2MASX J22104544-7250439,332.68925,-72.84558,0.046572
6480,2MASX J22112741-0003016,332.8643,-0.05061,0.05234
6481,2MASX J22112948-1819263,332.87279,-18.32397,0.047646
6482,2MASX J22121418-4608169,333.05904,-46.13797,0.037636
6483,2MASX J22124155-1925154,333.17313,-19.42097,0.05253
6484,2MASX J22124529+1351485,333.18858,13.86339,0.026989
6485,2MASX J22125122-0105498,333.21337,-1.09725,0.029407
6486,2MASX J22131283-5724358,333.3035,-57.40997,0.040958
6487,2MASX J22131344-0733061,333.30583,-7.55161,0.026648
6488,2MASX J22131445-1040251,333.31033,-10.67367,0.053774
6489,2MASX J22131544+1359011,333.3146,13.98382,0.027359
6490,2MASX J22134008-7301532,333.41683,-73.03147,0.046742
6491,2MASX J22135420-7246492,333.47567,-72.78044,0.026472
6492,2MASX J22135427-7250362,333.47625,-72.84344,0.030221
6493,2MASX J22140795-5220285,333.53304,-52.34133,0.054194
6494,2MASX J22145074-0150592,333.71128,-1.84964,0.048277
6495,2MASX J22160091-5808566,334.00375,-58.14906,0.048423
6496,2MASX J22160676-0921020,334.02812,-9.35067,0.03854
6497,2MASX J22161338-5925106,334.05571,-59.41967,0.027259
6498,2MASX J22161924-8112527,334.08054,-81.21464,0.038243
6499,2MASX J22161948-7853047,334.08092,-78.88472,0.0382
6500,2MASX J22162494-8033306,334.10388,-80.55853,0.038113
6501,2MASX J22163823-4804568,334.15938,-48.08242,0.054147
6502,2MASX J22170988-8114451,334.29079,-81.24594,0.039254
6503,2MASX J22171119-4829438,334.29658,-48.49547,0.034981
6504,2MASX J22171321-4823338,334.30504,-48.39272,0.034881
6505,2MASX J22175127-1235177,334.46379,-12.58831,0.037656
6506,2MASX J22180610-2020257,334.52546,-20.34056,0.052777
6507,2MASX J22181921-6612027,334.58017,-66.20086,0.045145
6508,2MASX J22183005-5510397,334.62504,-55.17772,0.042056
6509,2MASX J22184915-4913256,334.70488,-49.22375,0.047176
6510,2MASX J22185861-5356506,334.74425,-53.94742,0.036025
6511,2MASX J22193484-6251212,334.89513,-62.85589,0.047139
6512,2MASX J22201081-5658204,335.04517,-56.97225,0.047663
6513,2MASX J22203125-1611156,335.13021,-16.18772,0.054638
6514,2MASX J22203456-0829361,335.14403,-8.49335,0.037373
6515,2MASX J22204571-5506093,335.19042,-55.10258,0.040351
6516,2MASX J22212716-0838497,335.36315,-8.64717,0.037152
6517,2MASX J22213556-0658346,335.39819,-6.97648,0.037763
6518,2MASX J22213585-4845013,335.39946,-48.75039,0.03437
6519,2MASX J22220249-6252327,335.5105,-62.87583,0.045708
6520,2MASX J22221681-1015284,335.57009,-10.25788,0.051796
6521,2MASX J22222109-0807494,335.58782,-8.13058,0.037486
6522,2MASX J22222570+0244036,335.60717,2.73436,0.031815
6523,2MASX J22225293-1737491,335.72069,-17.63041,0.046962
6524,2MASX J22231469-6019495,335.81108,-60.33047,0.027686
6525,2MASX J22232467-5743291,335.85296,-57.72478,0.046199
6526,2MASX J22233236-6312014,335.88479,-63.20039,0.047006
6527,2MASX J22233372-8019543,335.89021,-80.33175,0.037893
6528,2MASX J22233643-5452382,335.90188,-54.87731,0.040048
6529,2MASX J22234415-7317177,335.93425,-73.28825,0.047109
6530,2MASX J22240855-6913110,336.03562,-69.21972,0.049808
6531,2MASX J22241661-8026098,336.06929,-80.43589,0.037883
6532,2MASX J22242651-8011078,336.11088,-80.18547,0.036132
6533,2MASX J22245142-5825363,336.21421,-58.42669,0.046008
6534,2MASX J22245614-4355163,336.23396,-43.92117,0.046389
6535,2MASX J22250713-0206292,336.27971,-2.10811,0.040985
6536,2MASX J22251609-5915234,336.31704,-59.2565,0.045251
6537,2MASX J22260961-8006083,336.54017,-80.10239,0.036962
6538,2MASX J22261722-7017407,336.57158,-70.29467,0.03825
6539,2MASX J22263615-5039273,336.65071,-50.65758,0.052947
6540,2MASX J22264634-1501230,336.69317,-15.02303,0.016111
6541,2MASX J22265252-0234231,336.71892,-2.57314,0.054348
6542,2MASX J22265758-5923037,336.73975,-59.38439,0.046769
6543,2MASX J22274184-6113143,336.92425,-61.22064,0.042062
6544,2MASX J22282214-6641267,337.0925,-66.69072,0.041916
6545,2MASX J22282227-1626172,337.09273,-16.43819,0.054664
6546,2MASX J22282827-1237352,337.11789,-12.62633,0.054761
6547,2MASX J22284843-6405593,337.20187,-64.09986,0.046389
6548,2MASX J22291156-0920041,337.29827,-9.33455,0.030134
6549,2MASX J22291825-1324493,337.326,-13.41364,0.053627
6550,2MASX J22294092-1726212,337.4205,-17.43919,0.036082
6551,2MASX J22295461+0103302,337.47751,1.05848,0.1307
6552,2MASX J22302044-1404344,337.58513,-14.07625,0.054228
6553,2MASX J22302109-8059092,337.58804,-80.98589,0.049064
6554,2MASX J22303930-4235546,337.66375,-42.59853,0.046385
6555,2MASX J22304398-1700324,337.68332,-17.00897,0.049508
6556,2MASX J22304886-1842545,337.70368,-18.71518,0.025004
6557,2MASX J22305241-1338047,337.71832,-13.63469,0.053837
6558,2MASX J22310394-8013169,337.76658,-80.22142,0.038787
6559,2MASX J22310580-1921315,337.77403,-19.35869,0.039144
6560,2MASX J22312491-0717348,337.85375,-7.29307,0.034817
6561,2MASX J22330595-2214250,338.27476,-22.24045,0.050992
6562,2MASX J22331128-1447290,338.29704,-14.79144,0.024644
6563,2MASX J22331342-3737146,338.30583,-37.62064,0.036008
6564,2MASX J22333402-1010578,338.3917,-10.18266,0.032159
6565,2MASX J22340264+0154591,338.51108,1.91639,0.060322
6566,2MASX J22340404+6826298,338.51683,68.44167,0.014527
6567,2MASX J22343238+0124565,338.63508,1.41583,0.059424
6568,2MASX J22343678+0155375,338.65333,1.92711,0.070022
6569,2MASX J22344787-6525480,338.69942,-65.42997,0.035031
6570,2MASX J22350737+0058050,338.78081,0.96808,0.189
6571,2MASX J22351010+0120460,338.79229,1.34617,0.060889
6572,2MASX J22353392+0151353,338.89137,1.85972,0.055962
6573,2MASX J22354078+0129053,338.92007,1.48498,0.05798
6574,2MASX J22354193+0139333,338.92463,1.65929,0.056482
6575,2MASX J22354768-7436516,338.94883,-74.61431,0.032599
6576,2MASX J22360683+0133324,339.02846,1.55914,0.053447
6577,2MASX J22370813-6140277,339.28388,-61.67439,0.044267
6578,2MASX J22381207-6055513,339.55042,-60.93092,0.046789
6579,2MASX J22383473-6822293,339.64471,-68.37475,0.041219
6580,2MASX J22384028-6649417,339.66771,-66.82833,0.040688
6581,2MASX J22384875-2004488,339.70332,-20.0802,0.05328
6582,2MASX J22385671-1924491,339.73652,-19.4137,0.03821
6583,2MASX J22395499-0059186,339.97903,-0.9886,0.053287
6584,2MASX J22402377-4631400,340.09917,-46.52778,0.032696
6585,2MASX J22405940-1247369,340.2474,-12.79376,0.022099
6586,2MASX J22415433-5709082,340.4765,-57.15231,0.04785
6587,2MASX J22431065-0514187,340.79455,-5.23843,0.023937
6588,2MASX J22432812-8105025,340.86708,-81.08406,0.051786
6589,2MASX J22433372-2103504,340.89057,-21.06395,0.033003
6590,2MASX J22434070-5417246,340.9195,-54.29041,0.035695
6591,2MASX J22440893-4607136,341.03729,-46.12044,0.044871
6592,2MASX J22441302-1810389,341.05433,-18.17742,0.053741
6593,2MASX J22443701-3945147,341.15425,-39.75411,0.054438
6594,2MASX J22445879-0100229,341.24504,-1.00639,0.12878
6595,2MASX J22452395-0613549,341.34977,-6.23191,0.050985
6596,2MASX J22452789-3733347,341.36629,-37.55958,0.036352
6597,2MASX J22453504-0845586,341.39593,-8.76622,0.049741
6598,2MASX J22460123-0645176,341.50513,-6.75494,0.051162
6599,2MASX J22460399-0703358,341.51674,-7.05992,0.051906
6600,2MASX J22460696-0332506,341.52913,-3.54731,0.025461
6601,2MASX J22460778-7119244,341.53267,-71.32344,0.029077
6602,2MASX J22464877-2123141,341.70324,-21.38721,0.033093
6603,2MASX J22465846-4556220,341.74367,-45.93953,0.049911
6604,2MASX J22472501-1722217,341.85417,-17.37272,0.028963
6605,2MASX J22472883-1207257,341.8702,-12.12374,0.032599
6606,2MASX J22472890-4348079,341.87038,-43.80217,0.032382
6607,2MASX J22475368-0410503,341.97367,-4.18058,0.048974
6608,2MASX J22492658-3725086,342.36092,-37.41911,0.0295
6609,2MASX J22495732-3732544,342.48837,-37.54826,0.02928
6610,2MASX J22500101-8037307,342.50404,-80.62525,0.030438
6611,2MASX J22500630-0745266,342.52621,-7.75744,0.048544
6612,2MASX J22501227-2118324,342.55115,-21.30889,0.033363
6613,2MASX J22502168-2021044,342.5904,-20.35124,0.032706
6614,2MASX J22502534-3732413,342.60567,-37.54478,0.029027
6615,2MASX J22502916-0451063,342.62177,-4.85176,0.047449
6616,2MASX J22503952-4929395,342.66467,-49.49428,0.024137
6617,2MASX J22504125-0542102,342.67193,-5.70299,0.047419
6618,2MASX J22510319-0424081,342.76346,-4.40235,0.048
6619,2MASX J22510440-1837298,342.76835,-18.62496,0.032639
6620,2MASX J22514146-4810544,342.92271,-48.18172,0.033847
6621,2MASX J22522390-4018432,343.09925,-40.31164,0.033009
6622,2MASX J22525345-0556352,343.22275,-5.94314,0.048467
6623,2MASX J22530542-1836520,343.27256,-18.61433,0.032429
6624,2MASX J22533388-1652151,343.39131,-16.87076,0.031932
6625,2MASX J22533800-0248128,343.40837,-2.80364,0.044274
6626,2MASX J22540390-1110123,343.51626,-11.17019,0.024524
6627,2MASX J22551617-1843274,343.81738,-18.72428,0.051022
6628,2MASX J22551619-5842087,343.81733,-58.70247,0.034664
6629,2MASX J22551913-0313388,343.82967,-3.22756,0.044017
6630,2MASX J22552594-8446268,343.85867,-84.77408,0.051722
6631,2MASX J22555800-0408332,343.99158,-4.14256,0.045331
6632,2MASX J22563554-0143419,344.14804,-1.72828,0.043617
6633,2MASX J22570602-1406502,344.27504,-14.11403,0.031799
6634,2MASX J22571481-2058014,344.31172,-20.96708,0.026191
6635,2MASX J22575980-0055198,344.49914,-0.92212,0.045428
6636,2MASX J22582754-0016016,344.61465,-0.26701,0.054408
6637,2MASX J22583104-0317476,344.63217,-3.29994,0.044114
6638,2MASX J22585267-0723439,344.71962,-7.39567,0.031782
6639,2MASX J22585543-0736539,344.73104,-7.61494,0.032663
6640,2MASX J22585838-2728423,344.74333,-27.47842,0.045265
6641,2MASX J22590791-7224406,344.78312,-72.41131,0.025858
6642,2MASX J22592515-6929494,344.85508,-69.49706,0.033593
6643,2MASX J22593938-1141295,344.91385,-11.69151,0.031919
6644,2MASX J22594265-0000478,344.92777,-0.01356,0.045439
6645,2MASX J23000727-0402259,345.03033,-4.0405,0.044974
6646,2MASX J23014320-3126365,345.42992,-31.44353,0.032042
6647,2MASX J23022677-1303382,345.6115,-13.06054,0.032025
6648,2MASX J23024668+0848186,345.6945,8.80508,0.04
6649,2MASX J23033829-7903432,345.90958,-79.06206,0.037252
6650,2MASX J23034042-7903252,345.91888,-79.05694,0.036715
6651,2MASX J23044135-2105408,346.17224,-21.09476,0.022052
6652,2MASX J23044473-4312451,346.18642,-43.2125,0.035114
6653,2MASX J23045223-2827471,346.21758,-28.46319,0.049297
6654,2MASX J23052461+3148367,346.35254,31.81025,0.022489
6655,2MASX J23055445-3044158,346.47683,-30.73772,0.028623
6656,2MASX J23055723-5906576,346.48842,-59.11608,0.034174
6657,2MASX J23061302-0641093,346.55425,-6.68594,0.045575
6658,2MASX J23064401-7844548,346.68346,-78.74858,0.038723
6659,2MASX J23064669-0019209,346.69468,-0.32242,0.043618
6660,2MASX J23070019-0624188,346.75088,-6.40528,0.052146
6661,2MASX J23070186-0632228,346.75779,-6.53969,0.045715
6662,2MASX J23075283-4301176,346.97021,-43.02156,0.033967
6663,2MASX J23084670-4858427,347.19467,-48.97853,0.050922
6664,2MASX J23090682-8039321,347.27875,-80.659,0.031649
6665,2MASX J23091212-0151126,347.30052,-1.85356,0.031765
6666,2MASX J23093116-4953240,347.37988,-49.89003,0.049291
6667,2MASX J23095720-4947250,347.48838,-49.79025,0.048744
6668,2MASX J23100646-8040178,347.52663,-80.67164,0.032119
6669,2MASX J23101890-4956011,347.57879,-49.93369,0.049134
6670,2MASX J23110471-4613101,347.76975,-46.21956,0.044671
6671,2MASX J23111086-7503323,347.795,-75.05894,0.050081
6672,2MASX J23113169-5935471,347.88225,-59.59653,0.045148
6673,2MASX J23115189-2818597,347.96633,-28.31653,0.032643
6674,2MASX J23115217-7438103,347.96708,-74.63625,0.046072
6675,2MASX J23121257-5759360,348.05258,-57.99339,0.042656
6676,2MASX J23122425-0110456,348.10107,-1.17939,0.026365
6677,2MASX J23123213-0006366,348.13377,-0.11027,0.027829
6678,2MASX J23124042-0148178,348.1686,-1.80482,0.04313
6679,2MASX J23124071-7620415,348.16962,-76.34483,0.048343
6680,2MASX J23124604-5334325,348.19196,-53.57572,0.046472
6681,2MASX J23124796-4347150,348.19975,-43.78744,0.047653
6682,2MASX J23125697-0208217,348.23747,-2.13943,0.02463
6683,2MASX J23132346-5344261,348.34783,-53.74056,0.045985
6684,2MASX J23133038-4839069,348.37667,-48.652,0.049251
6685,2MASX J23134822-4314013,348.45083,-43.23361,0.033313
6686,2MASX J23134888+1337161,348.45358,13.62128,0.038994
6687,2MASX J23141587-2911593,348.56621,-29.19981,0.050405
6688,2MASX J23150511-7116199,348.77142,-71.27222,0.02897
6689,2MASX J23154473-0215515,348.93646,-2.26431,0.025121
6690,2MASX J23154833-0223565,348.95154,-2.3991,0.022335
6691,2MASX J23155923-0415175,348.99661,-4.25479,0.031609
6692,2MASX J23164533-1852569,349.18917,-18.88266,0.025081
6693,2MASX J23170075-0223292,349.25313,-2.39136,0.025398
6694,2MASX J23171540+1843385,349.31429,18.72742,0.040862
6695,2MASX J23172973+0025473,349.37376,0.42967,0.11915
6696,2MASX J23173698-0645464,349.40389,-6.76289,0.024023
6697,2MASX J23180893-4804539,349.53725,-48.08158,0.049478
6698,2MASX J23184305-1000275,349.67947,-10.00763,0.032844
6699,2MASX J23184802+1852308,349.70008,18.87525,0.037846
6700,2MASX J23185854+1854107,349.744,18.90292,0.076042
6701,2MASX J23190979+0911455,349.79075,9.19597,0.040952
6702,2MASX J23192955+0100583,349.87322,1.01622,0.029774
6703,2MASX J23193747+3524010,349.90608,35.40028,0.050155
6704,2MASX J23201233+1848552,350.05138,18.81536,0.076469
6705,2MASX J23203832-2806065,350.15967,-28.10181,0.052927
6706,2MASX J23205143-0100409,350.21424,-1.01133,0.031082
6707,2MASX J23211571+1831330,350.31554,18.52592,0.03807
6708,2MASX J23211640-2117211,350.31832,-21.28927,0.030788
6709,2MASX J23213731-7612342,350.40529,-76.2095,0.050171
6710,2MASX J23220480-5330039,350.52013,-53.50111,0.045732
6711,2MASX J23222244+1700543,350.59348,17.01499,0.074258
6712,2MASX J23222282-7835026,350.59546,-78.58411,0.034491
6713,2MASX J23224925-3753407,350.70517,-37.89472,0.05317
6714,2MASX J23225230-0100008,350.71798,-1.00026,0.033409
6715,2MASX J23230214+1732191,350.75896,17.53867,0.037616
6716,2MASX J23231005+1738221,350.79183,17.63956,0.042599
6717,2MASX J23232134+1417044,350.83879,14.28456,0.043463
6718,2MASX J23232159-5910027,350.84004,-59.16742,0.040882
6719,2MASX J23232939+1420194,350.8725,14.33883,0.041559
6720,2MASX J23234061+2440105,350.91929,24.66961,0.041475
6721,2MASX J23240020-0153140,351.00082,-1.88712,0.042923
6722,2MASX J23240520+1639429,351.02181,16.66206,0.041339
6723,2MASX J23240637+1425059,351.02658,14.41825,0.041822
6724,2MASX J23240714+1450069,351.02988,14.83515,0.038286
6725,2MASX J23243032-8240444,351.12604,-82.679,0.037609
6726,2MASX J23243476-5029255,351.14475,-50.49069,0.033617
6727,2MASX J23243778+1453102,351.15737,14.88607,0.069335
6728,2MASX J23243894-0043046,351.16223,-0.71792,0.148617
6729,2MASX J23244920+1358161,351.20489,13.97106,0.042106
6730,2MASX J23245643-1204591,351.23512,-12.08311,0.032646
6731,2MASX J23251716-5318320,351.32142,-53.30897,0.046512
6732,2MASX J23251720+1447177,351.32157,14.78828,0.044114
6733,2MASX J23262004-2726139,351.58358,-27.43722,0.051913
6734,2MASX J23275315-1741591,351.97155,-17.69991,0.031965
6735,2MASX J23280823-5319280,352.03421,-53.32447,0.045935
6736,2MASX J23282359-5218111,352.09846,-52.30308,0.054044
6737,2MASX J23290871-1908407,352.28642,-19.14462,0.053767
6738,2MASX J23291660-1233234,352.31914,-12.55657,0.032566
6739,2MASX J23291671-3754449,352.31967,-37.91242,0.053911
6740,2MASX J23304330-1743435,352.68045,-17.72872,0.031855
6741,2MASX J23314292+2552180,352.92883,25.87172,0.022526
6742,2MASX J23315827-4616521,352.99296,-46.28114,0.049374
6743,2MASX J23322513-1144134,353.10458,-11.73701,0.023306
6744,2MASX J23324001-1626215,353.16663,-16.43928,0.031922
6745,2MASX J23324608-1934478,353.19205,-19.58008,0.053067
6746,2MASX J23331168-5259437,353.29871,-52.99553,0.033043
6747,2MASX J23334338-0034102,353.43079,-0.56958,0.041627
6748,2MASX J23334900-5325496,353.45417,-53.43036,0.046559
6749,2MASX J23342408-0053250,353.6004,-0.89022,0.089063
6750,2MASX J23344772-1557010,353.69898,-15.9502,0.031902
6751,2MASX J23373210-1753386,354.38398,-17.89398,0.031832
6752,2MASX J23375668-8423510,354.48629,-84.39758,0.051769
6753,2MASX J23380480+2646098,354.52004,26.76933,0.029203
6754,2MASX J23381247+2629398,354.55204,26.49433,0.030708
6755,2MASX J23381367+2724518,354.55692,27.41433,0.031565
6756,2MASX J23381860+2702066,354.57754,27.03528,0.031912
6757,2MASX J23382069+2703026,354.58617,27.05083,0.033767
6758,2MASX J23383327+2702057,354.63862,27.0349,0.032783
6759,2MASX J23384202+2707076,354.67521,27.11875,0.032045
6760,2MASX J23384418+2651026,354.68412,26.85081,0.030371
6761,2MASX J23384623+2710206,354.69263,27.17242,0.032552
6762,2MASX J23384921+2707228,354.70517,27.12303,0.030241
6763,2MASX J23385395+2702449,354.72471,27.046,0.032269
6764,2MASX J23385625+2709419,354.73433,27.16169,0.030941
6765,2MASX J23390270+2706099,354.76121,27.10272,0.033246
