,D (Mpc),H,M,P,Q,j2000,meas,objname
927,27.289777828080403,0.0,0.0,5.032235031498026,0.0,J230459.9+184212,1,UGC12344                      
928,25.003453616964297,0.0,0.0,4.956434610490833,0.0,J082708.1+255813,1,NGC2592                       
929,37.367505839068784,2.707336611075306,5.59840621092505,5.8778627938010075,5.88024153238232,J005134.5+294259,2,UGC00525                      
930,21.281390459827133,0.0,0.0,3.433752350693107,0.0,J113349.4+530733,1,NGC3729                       
931,39.69693174036169,4.920085632051323,5.844218508703806,4.7582433951390035,5.629652118521842,J132833.3+465538,3,IC4263                        
932,52.862068338611124,8.944795065399903,6.727389580989655,1.203960065385384,8.189554104953249,J043828.3+440214,5,UGC03108                      
933,0.6606934480075964,0.0,0.0,0.15228983976575097,0.0,J223241.2+311258,1,ANDROMEDA28                   
934,14.571167554916219,0.3189608488973733,0.5962740253124871,0.5693340700444565,0.9321366411479589,J150629.5+554548,2,NGC5866                       
935,48.30588020397729,0.0,0.0,12.025265817978108,0.0,J183624.3+101847,1,PGC086290                     
936,81.32216615445725,6.142832049810426,12.260755811252258,12.670484287219548,14.578332868275774,J015117.5+345055,2,UGC01316                      
937,0.7591261201076547,0.032538541638060324,0.02591975634958694,0.008676786989014074,0.02950903386710849,J004539.9+380220,7,PGC002666                     
938,50.78361572061843,3.701490911788945,7.623056040929087,8.002385044884841,8.005623565877341,J143435.2-275943,2,ESO447-023                    
939,57.451017868269545,4.166164465023009,8.52414865966637,9.037308678506848,9.051929207666793,J082607.4+212724,2,UGC04399                      
940,9.375620069258792,0.0,0.0,0.4754376937121133,0.0,J095637.6-092910,1,6dFJ0956376-092911            
941,2197.8598727848275,0.0,0.0,111.4534741489186,0.0,J045856.3-035929,1,H-ZSNSJ045856.32-035929.4     
942,9.598469786743525,0.320313760478281,0.38135879852250965,0.3160222349647121,0.3168430733212999,J090853.7+143458,3,PGC2806961                    
943,4.928510070282425,0.2059930708969857,0.22548948561733867,0.18313643229363627,0.18411316685978013,J004303.7-221451,3,IC1574                        
944,139.03495787108713,18.9937162840237,14.45314860914062,2.5926152807408833,19.16331055885397,J145927.6+163842,4,UGC09640                      
945,22.311439172622897,1.6156068137322515,3.3509872207549605,3.5114115980301017,3.5622122347819194,J032735.6-211342,2,ESO548-021                    
946,8.433347577642758,0.0,0.0,2.099397545978388,0.0,J194116.6+015223,1,PGC166628                     
947,3.744048838329494,0.07665944993213634,0.03950534439005936,0.022963138638148726,0.02697371317785173,J100805.9+682358,4,IKN                           
948,34.614489676235124,4.431403984852115,5.2286251911287565,4.190586464813121,5.692064328764891,J012147.8+173532,3,UGC00903                      
949,17.36831012972851,3.286092341858565,0.9673038594918028,0.3209832080251524,1.5093617984064767,J124247.4+112633,4,NGC4638                       
950,71.59779899657265,5.092003009812694,10.581738421005216,11.230517580625092,11.230517580625092,J005441.9+364553,2,UGC00549                      
951,53.951062251512674,0.0,0.0,13.430577436891566,0.0,J041338.8+252858,1,UGC02988                      
952,86.87258987097667,6.265181049811538,12.665145807377108,13.675422593780786,13.725151567308206,J113246.9+200218,2,PGC035622                     
953,16.904409316432634,0.0,0.0,4.20818365523274,0.0,J213407.9-363914,1,NGC7091                       
954,31.188895840939352,0.0,0.0,5.607451583242487,0.0,J065008.7+605045,1,NGC2273                       
955,15.066070661867418,0.0,0.0,1.1112733720193408,0.0,J125148.0-102717,1,NGC4742                       
956,28.05433637951716,0.0,0.0,1.9399573606436116,0.0,J122345.2-343720,1,IC3253                        
957,30.486064533224596,4.154177124790874,4.181908605032196,3.059477196338933,3.2578954454520126,J094655.8+794839,4,UGC05203                      
958,0.09682778562612487,0.0,0.0,0.004017384825627921,0.0,J103448.8+515606,1,UMA1                          
959,14.742687169549361,1.0759327971451078,2.2084548447860444,2.322419961462017,2.330865152825653,J143039.4+071630,2,NGC5645                       
960,223.2936416847422,21.24690328459731,13.683965828874618,3.7635434118029316,26.90188982320825,J100335.5-352741,6,PGC648636                     
961,25.148143004745087,1.8724044442082384,3.8379086941033136,3.971223796379649,4.274690546724543,J133841.7-455121,2,NGC5219                       
962,54.464120711744556,3.9931310920474026,8.045997159167301,8.523078596493615,8.861359488075411,J232126.7+081303,2,NGC7631                       
963,39.77358068525764,14.690603705835283,11.75451119826045,5.113327316655807,29.130265880306418,J103840.2-283408,3,ESO437-025                    
964,105.07740892984333,7.685301293896821,15.593136401391044,16.544820781994385,16.86978015855504,J191147.0-210957,2,ESO593-003                    
965,98.50482517360174,9.291277807667342,5.346579041903876,1.0457874242020848,12.10310392007116,J124144.6+350346,6,NGC4619                       
966,24.644074868374965,1.8125817456479343,3.7081454273048826,3.860081669680288,4.013288266805322,J111513.6+604204,2,NGC3589                       
967,15.88451048133799,2.2547525093082608,2.27400608856251,1.5618293005844306,2.116955106822487,J230903.4+181038,4,NGC7497                       
968,5.5334998982071495,0.035199843711983876,0.041081748964414466,0.03265228380639486,0.04291350827557194,J032007.0-521108,3,NGC1311                       
969,17.21868574986006,0.0,0.0,3.1751256522741955,0.0,J065310.4+571040,1,UGC03574                      
970,98.61219074891389,6.341132676561598,5.536920615178883,0.9804598923791785,7.822677950899963,J135250.3-304236,5,ESO445-066                    
971,18.042785649201086,2.775627442317482,2.712869283752579,1.7153694441251204,3.020466796103972,J094835.6+332518,4,NGC3003                       
972,4187.935651179183,0.0,0.0,424.7404337425927,0.0,J123655.6+621246,1,GOODSJ123655.57+621245.9      
973,15.746815403701495,0.17816290339774174,0.3668167650303738,0.3821351499869478,0.38883978687793924,J122219.5+144539,2,UGC07436                      
974,18.37732392197646,1.323076921752519,2.779672425042405,2.896292335553232,2.9703753108109847,J211000.5-373014,2,ESO342-013                    
975,1729.8163592150997,0.0,0.0,151.5146149036506,0.0,J231120.8-003631,1,SDSSJ231120.91-003631.1       
976,30.90295432513592,0.0,0.0,7.692981449699336,0.0,J111437.2+301851,1,UGC06271                      
977,19.105049508737295,2.909475199222045,3.331218648246415,2.365710565306912,4.612367585476035,J003432.7-300105,3,IC1555                        
978,111.21859189211857,14.138368407674372,11.001168552317425,1.7976773367343482,11.470822820066502,J172243.6+621025,4,NGC6365                       
979,123.04928167239218,15.126934714061539,11.772156570984334,1.9638927214839936,13.11627819765828,J154700.4-005906,4,UGC10030                      
980,0.8053784411990677,0.0,0.0,0.03341515152534932,0.0,J003246.5+393440,1,PGC2802610                    
981,34.197944251370934,0.0,0.0,4.729575689964601,0.0,J095824.5-265534,1,NGC3078                       
982,17.619760464116307,0.0,0.0,3.2490838295830473,0.0,J142350.5-751919,1,ESO041-006                    
983,0.6251726927756861,0.0,0.0,0.04899478393283053,0.0,J004649.5+424447,1,PGC3084796                    
984,9.322057435566354,0.3218183078973908,0.6594219782339558,0.6886231623809134,0.6886231623809134,J122207.7+154757,2,PGC040045                     
985,54.7015962893971,0.0,0.0,13.617415380282516,0.0,J223307.3+722844,1,PGC091742                     
986,17.538805018417605,0.0,0.0,1.3745161492933877,0.0,J122605.6+123335,1,PGC040636                     
987,11.810868053451037,1.2457012005093488,2.1136148194837943,1.7841355330941926,3.838168344104529,J172145.3+755055,2,IC4660                        
988,136.23135252294114,14.10369654942945,14.040586690257221,2.773514305238854,21.46064491281245,J023603.6-171547,2,ESO545-038                    
989,16.959707359588304,0.2971255587997376,0.6168600123761836,0.633235315103813,0.6379965499263598,J123406.8+124430,2,PGC041782                     
990,1164.1260294104884,0.0,0.0,69.76607294257057,0.0,J010822.0-000547,1,SDSSJ010821.96-000546.6       
991,2.221812454247788,0.07730569228906371,0.06611260228818074,0.035675879191089645,0.050141372256431026,J232627.9-322319,6,ESO407-018                    
992,67.63299536292378,4.984085208108809,10.234484268266481,10.653240691341024,10.8073642953338,J195634.4-380602,2,ESO339-008                    
993,31.33285724315582,0.0,0.0,5.777778875637933,0.0,J100005.8-313310,1,NGC3095                       
994,66.32695605494142,4.8181519829271195,9.990106788904198,10.389544159944831,10.801905048298071,J103817.9-285308,2,ESO437-022                    
995,35.29684677457499,4.0446438967695055,3.218909232134968,0.30577386278541996,4.215407564470711,J143437.0+592018,7,UGC09391                      
996,16.827212112671635,1.9122709825652289,2.2896341843254864,1.9035507662181483,2.001864297573164,J112426.1+112032,3,NGC3666                       
997,4.833663741044639,0.08135553255706467,0.13525019579935774,0.12405754459657677,0.12405754459657677,J125540.7+191236,2,PGC044055                     
998,748.1695005111523,0.0,0.0,44.83779816563336,0.0,J221243.9-000206,1,SDSSJ221243.86-000205.7       
999,93.97251540670857,12.911807148319387,9.34578839449598,1.1642570916729431,9.533420792291054,J012120.4+402917,4,NGC0477                       
1000,26.407795933862563,3.905291391132105,3.910095809720185,2.650779460962484,3.843998970714936,J002702.9+113501,4,UGC00260                      
1001,76.01617094022032,5.6331461484807335,11.517605356641155,11.992904135978183,12.909359070767056,J025548.9+010442,2,UGC02404                      
1002,8.113015297747442,0.8094942282538964,0.10281154876941909,0.05003236434964108,0.2504249275957813,J074155.4+164809,4,UGC03974                      
1003,30.19795385498072,3.894291652544108,4.618460001098394,3.6006747801882195,5.0684058454256675,J125029.4-105116,3,PGC043458                     
1004,32.062693245054675,0.0,0.0,5.912360634388082,0.0,J135639.5-440033,1,NGC5365A                      
1005,84.33211588915215,6.129931853467207,12.646765296936922,13.244608221837872,13.266035306781848,J195256.1-250900,2,ESO526-011                    
1006,20.898584972336877,2.4495063986980803,2.979117377567714,2.501819870807635,2.7375741130177054,J010725.2-695246,3,NGC0406                       
1007,35.80964371026362,0.0,0.0,8.914452705233026,0.0,J172607.5+774213,1,UGC10887                      
1008,66.37430704019089,0.0,0.0,16.52321999458512,0.0,J141516.8-042132,1,PGC1059326                    
1009,15.604543230199445,1.2412816246729312,2.4640185277420663,2.4742806135630784,3.1634907349994372,J234845.5+041015,2,NGC7757                       
1010,434.51022417157145,0.0,0.0,24.037105601171334,0.0,J215647.6+001901,1,SDSSJ215647.63+001901.3       
1011,54.603552434908785,4.085607586246552,8.344051343423438,8.631866005598209,9.385142394145307,J231816.3+063508,2,NGC7591                       
1012,55.63693777356102,4.0705805102651995,8.308221023293077,8.781730396421562,8.785284314169804,J220120.5-313147,2,ESO466-036                    
1013,116.90782076786226,12.005336818668686,8.821165966660985,2.550302387245026,12.997206831012488,J235150.4-275755,6,ESO471-027                    
1014,78.19941829691575,5.985522413633831,11.956568991895407,12.209414951784202,13.274893029778946,J194223.7-155153,2,PGC063540                     
1015,20.32357010936221,0.0,0.0,1.8738331640831958,0.0,J102718.4+283027,1,NGC3245                       
1016,1761.9760464116237,0.0,0.0,422.38089784579444,0.0,J045936.6-030935,1,H-ZSNSJ045936.57-030934.6     
1017,97.2747223776964,0.0,0.0,24.215569388703745,0.0,J113355.1+192136,1,PGC086633                     
1018,16.844816360510343,1.8183653410659042,2.8721476478519525,2.120109665384689,5.711026807111705,J132125.0+383213,2,NGC5107                       
1019,17.378008287493763,0.0,0.0,3.2045047282138497,0.0,J100426.3-282641,1,NGC3113                       
1020,29.013777715534257,2.1206054142915978,4.363540471832706,4.562674045627104,4.564520534592059,J142934.6-000106,2,UGC09299                      
1021,416.8693834703364,0.0,0.0,30.748285724772014,0.0,J124500.6-062731,1,APMUKS(BJ)B124225.40-061107.2 
1022,16.59586907437563,0.0,0.0,3.0602782573148666,0.0,J112218.5+130355,1,IC2763                        
1023,42.46527169890717,3.637354687812317,2.4531687228334693,0.4445777539805554,3.752888137346891,J064546.7-311349,5,ESO427-006                    
1024,55.71857489319292,0.0,0.0,9.760779949789537,0.0,J104338.9-285159,1,ESO437-054                    
1025,66.68067692136218,0.0,0.0,16.599487712803903,0.0,J044800.1+084242,1,UGC03172                      
1026,41.54589947859878,2.393955082161013,3.4026212675807996,0.5850824098083645,6.786980557702648,J202506.6-244834,2,NGC6907                       
1027,18.136948682865366,1.4075446105905605,2.806064665859958,2.8810268982902865,3.4431024453113515,J000343.3+151306,2,UGC00017                      
1028,41.49540426343633,0.0,0.0,10.32986593733984,0.0,J075727.1-191435,1,ESO561-003                    
1029,38.54783576657721,0.0,0.0,9.59609823573173,0.0,J201941.7-391719,1,ESO340-017                    
1030,108.14339512979397,0.0,0.0,31.408086247546066,0.0,J171318.1+434657,1,NGC6323                       
1031,47.206304126358994,0.0,0.0,9.792947791013173,0.0,J124953.9-412024,1,PGC576636                     
1032,4.2004014505497524,0.21943362915699138,0.19455918722133198,0.13116024516931224,0.16221331211650478,J113328.9+491418,4,UGC06541                      
1033,3.908408957924025,0.0,0.0,0.45044413240074394,0.0,J132302.3-414710,1,CENA-MM-DW4                   
1034,61.08825971747923,4.46198197033228,9.145636022895985,9.661014253745625,9.972739701774227,J071024.1+745328,2,UGC03675                      
1035,3.228923014774156,0.08854368310266104,0.07465144647896756,0.04029745416893192,0.05432118691930681,J135448.5+355016,6,UGC08833                      
1036,39.627803425544016,0.0,0.0,9.864945384754927,0.0,J034243.5-173022,1,ESO548-082                    
1037,38.725764492161645,0.0,0.0,9.64039181267872,0.0,J150402.7-104419,1,PGC053764                     
1038,35.76788152071571,2.608174549655521,5.417710672805799,5.623919767796538,5.633018127262097,J112031.3+574653,2,NGC3625                       
1039,81.50875426008935,5.865102472915569,12.185158653006308,12.800279246611522,12.805459448865912,J075913.0+325454,2,UGC04132                      
1040,18.78225481491513,2.2330344102594526,2.7497670507122614,2.261183475373872,2.4093504605387186,J110955.9+104315,3,NGC3547                       
1041,6.509949818460147,0.3515365109611212,0.38062233131596773,0.2446491275505412,0.48774118074057704,J130316.8-172523,2,PGC045084                     
1042,5.956647516685904,0.24571610931318416,0.22080338556948956,0.1456687253405539,0.29360470239041436,J162059.2-602914,3,ESO137-018                    
1043,15.693262195507263,1.1620876335106836,2.382766321168253,2.478580626294938,2.5769554628786766,J231314.0-282127,2,NGC7513                       
1044,23.90613497651586,3.673970833198607,3.681612342198145,2.3798672132348946,3.86775805867698,J095905.9-301505,4,ESO435-019                    
1045,20.557485401088584,2.80752780724019,2.851999089305058,2.0766441987699067,2.33651289984559,J111427.3+171536,4,NGC3592                       
1046,13.803842646028839,0.0,0.0,2.545428583927718,0.0,J221817.8+403345,1,NGC7250                       
1047,73.20529797232155,5.5571861867348495,11.207861795784343,11.59056722155433,12.602040362147845,J224249.9+325937,2,UGC12165                      
1048,33.760033665265745,5.300205068364221,4.9950055504443815,2.01744171275623,5.239851660973479,J102920.1+292931,4,NGC3254                       
1049,206.06299132700005,0.0,0.0,51.297321060943396,0.0,J170707.2+085537,1,PGC091580                     
1050,18.26129657468488,4.67143130878899,4.18706786938012,1.4215875199649168,5.319273058526652,J123154.8+150726,5,IC0797                        
1051,57.80960474057187,0.0,0.0,14.391123004117961,0.0,J223404.1+682630,1,PGC166758                     
1052,5.9855843231914045,0.9501774529090796,1.0784699914121954,0.7446842465321255,1.51306124418976,J124908.1-112435,3,NGC4700                       
1053,0.7763984692403249,0.03210464055653929,0.025910627268020004,0.011315714393737415,0.018075515262010178,J002610.9-110250,9,PGC3097691                    
1054,6.235375054725643,0.36109809569821644,0.16846544879185268,0.07748670675910653,0.19932778667904075,J174926.6+700840,3,NGC6503                       
1055,21.773520365554333,3.1278345705560473,3.092965511924211,2.1318936957111743,2.9106294418411247,J121014.2-294411,4,IC0764                        
1056,26.061535499988924,0.0,0.0,4.805747146197958,0.0,J094603.6+014006,1,UGC05228                      
1057,100.16633290840065,7.241852413979266,15.072716470812514,15.705042511173165,15.730450078864056,J203523.8-061440,2,PGC065022                     
1058,33.419504002611355,0.0,0.0,4.005661749752997,0.0,J102847.1-353929,1,NGC3257                       
1059,29.107171180666082,0.0,0.0,2.9520493011431537,0.0,J211900.2-483339,1,NGC7049                       
1060,157.51427046387596,11.017798228371262,15.998274385185644,2.722967817630533,31.49555603268436,J014942.7+323730,2,PGC212843                     
1061,22.759814029580102,2.8288297084580782,3.3426214218511934,2.725657527667592,3.2717886796341653,J164434.8+704649,3,NGC6236                       
1062,62.390616971943594,1.4799884375846815,2.0481938342578823,0.9443680042808396,4.040713576996667,J085434.9+571000,2,IC0522                        
1063,26.192663561399264,4.02715910069566,4.0214564283774665,2.2015788658625293,4.656221077359747,J122818.8+084346,4,UGC07590                      
1064,4.018654443292789,0.043887876065173186,0.04741694837019104,0.037603505358474724,0.037603505358474724,J013504.6-412610,3,NGC0625                       
1065,51.28613839913638,0.0,0.0,8.984305724760711,0.0,J113443.6-371257,1,ESO378-011                    
1066,2.9797816586338617,0.06485564236298634,0.04120485749970982,0.028929398087083523,0.02901732959104427,J035950.5+670837,3,PGC014241                     
1067,106.77161117912769,7.645062450626724,10.867408483727262,1.1403342461262107,21.013114624375184,J105847.7+592913,2,PGC033043                     
1068,37.78634211243838,4.5751352064859665,5.447907235020133,4.42339721484211,5.318793871913861,J030334.8+462310,3,NGC1169                       
1069,67.92476360156954,6.752199161709387,5.283769946310002,0.30352374337648175,3.3040938295427416,J123122.9+290811,6,NGC4495                       
1070,10.423174293933036,0.0,0.0,2.5947450087316897,0.0,J133402.9+475456,1,NGC5229                       
1071,42.99671501881182,5.156143447867432,6.209614568799995,5.171041601614353,5.942951687338396,J091648.0-264858,3,NGC2821                       
1072,570.1642722807478,0.0,0.0,102.50983451335566,0.0,J111610.2-001132,1,PGC3111932                    
1073,7.943282347242822,0.0,0.0,0.43942237944947293,0.0,J124307.7+120304,1,NGC4641                       
1074,21.183611352485002,0.0,0.0,5.273448210087617,0.0,J181830.6-544139,1,ESO182-010                    
1075,51.05049999754065,0.0,0.0,3.5301420748299357,0.0,J142355.1-284117,1,NGC5592                       
1076,15.703731522948209,0.8822181480068108,0.46011478695636804,0.29494202868373626,0.3535682622380716,J123406.1+111917,3,NGC4528                       
1077,3.4460518548380445,0.4217820829255015,0.27041600604274985,0.01902047326630872,0.16641779047926403,J133956.0-313824,34,NGC5253                       
1078,114.99579486309993,13.53482816544199,13.68288172729376,2.377311810419288,20.827045176698736,J051734.6-234701,2,APMUKS(BJ)B051529.79-235009.8 
1079,1674.9428760264382,0.0,0.0,355.1883862901665,0.0,J104857.6+003150,1,SCPJ104857.61+003150.0        
1080,43.77237995848721,3.18591178549549,6.508648294259175,6.861195151444727,6.861195151444727,J130834.3+210300,2,IC0851                        
1081,38.576988014200154,4.959605786623465,5.9622703897675295,4.624356907474111,6.728799016008876,J045044.3-052507,3,IC2098                        
1082,14.611176476345781,1.2894200557625746,1.5776073023016015,1.275159488352506,1.6411748839837885,J121554.3+130858,3,NGC4216                       
1083,35.08342005086592,4.163611076266747,5.048834805268567,4.21671186698774,4.379130669371142,J013317.7+131956,3,UGC01110                      
1084,18.06787631236525,3.4807845605132033,3.858183479037885,0.833538131446876,3.367354584285316,J090806.2+780507,4,NGC2715                       
1085,57.543993733715666,0.0,0.0,14.32500180007118,0.0,J202949.2-020144,1,PGC064812                     
1086,25.513178452594293,3.8335800071023276,3.7403962898642775,2.4933947184369676,3.7523961178986993,J043216.4-494033,4,ESO202-035                    
1087,7.21107479182899,0.0,0.0,1.7951249586779088,0.0,J230947.3-432541,1,NGC7496                       
1088,59.81407549578013,4.427278713156346,9.014303314001252,9.415478478031488,9.656312820119636,J055907.6+783035,2,UGC03373                      
1089,29.78516429429185,0.0,0.0,7.4147187994210135,0.0,J025709.1+011935,1,UGC02429                      
1090,19.58844673505989,0.0,0.0,3.250898620150539,0.0,J121950.6+293652,1,NGC4274                       
1091,17.78279410038923,0.0,0.0,2.45936042408383,0.0,J115412.3+000812,1,IC0745                        
1092,10.903082475240739,1.2482190495681031,1.5299345689040702,1.279329303719205,1.2980243901626356,J023916.7+405221,3,NGC1003                       
1093,27.22854771353975,3.187272152845864,3.863797966898089,3.28338437211342,3.401935419544651,J151016.7+015602,3,UGC09746                      
1094,17.208484718216095,0.9661931487339428,2.006728127274285,2.1076280650389996,2.159391989706313,J142113.0-461752,2,IC4402                        
1095,147.34111103786617,1.9082304480517431,3.7827997060607523,3.8861652807435583,4.089498990685159,J165630.5+275839,2,NGC6261                       
1096,17.699596504366173,2.3303624665716347,2.784296310733839,2.1635935879564623,3.1428328762067728,J025433.6-100142,3,NGC1140                       
1097,3.635103293121235,0.09391266585016926,0.08065728821231098,0.013955295478653125,0.07225946184990574,J083406.5+661048,6,UGC04459                      
1098,3.6307805477010175,0.0,0.0,0.40170955979764056,0.0,J133014.1-415330,1,CENA-MM-DW1                   
1099,34.514373933585574,0.0,0.0,6.36445055335318,0.0,J071712.6-293451,1,ESO428-018                    
1100,522.3961889991198,0.0,0.0,26.490710744145364,0.0,J235932.3+004412,1,SDSSJ235932.26+004413.8       
1101,5.429720986559665,0.649359914408364,0.7850450922948662,0.6308655833705019,0.8029433140280032,J121730.2+453709,3,NGC4242                       
1102,63.14469924291859,4.779434898770766,9.636475684278514,9.994107909350044,10.655867688705829,J205905.4+111653,2,UGC11656                      
1103,16.908628949719375,2.0521129216146927,2.442307401243125,1.9207740553955261,2.427790936438607,J040402.7-540600,3,NGC1515                       
1104,36.79374214105372,4.2229323723843075,5.115161442379348,4.282203325707808,4.3606086584858526,J135301.9+393451,3,NGC5346                       
1105,67.03700340083212,4.906346135167888,10.218211361102291,10.564340608434312,10.834561184686887,J015249.0-032649,2,PGC006966                     
1106,22.301987522389226,2.9709872074769437,3.033695021388823,2.2116997870563195,2.271498091505895,J034942.3-265937,4,ESO482-046                    
1107,48.14589281930405,4.755456201228506,4.7929577570377475,3.2279130502984854,3.2697562784805534,J193722.6+404219,3,UGC11459                      
1108,4.56849930081865,0.18991362911747606,0.18947791696276142,0.07175689241627363,0.21396766063615888,J134136.7-295446,3,NGC5264                       
1109,10.91440336448757,0.0,0.0,2.7170315735555364,0.0,J045452.9-371915,1,ESO361-019                    
1110,9.24711605105213,0.09313733834593464,0.18957971165443305,0.19433303587583053,0.21183506936527918,J085523.3+333333,2,PGC166096                     
1111,30.06076302628229,0.0,0.0,5.543204702046455,0.0,J095749.6-310039,1,ESO435-015                    
1112,114.29289623402569,9.249932156866185,5.75219374833405,1.3767651865542567,10.395725842390714,J123349.9-072232,9,NGC4520                       
1113,13.182567385564074,0.0,0.0,2.187778883308214,0.0,J130404.5-412448,1,NGC4930                       
1114,120.80024243791951,13.799939813293896,14.67520157730861,2.5941262389861994,17.437323941526515,J025500.6+160044,3,UGC02384                      
1115,26.54605561975536,0.0,0.0,5.384601921911178,0.0,J124934.5-410317,1,ESO322-101                    
1116,23.839656282877726,3.4214955340102446,3.3721083165209946,2.2020833884688655,3.303069948492429,J112502.5-094743,4,NGC3672                       
1117,41.49540426343633,0.0,0.0,3.251994832125505,0.0,J102632.3-395638,1,NGC3250                       
1118,29.512092266663903,0.0,0.0,1.4965581988425265,0.0,J012006.7+032455,1,NGC0474                       
1119,44.97956745049738,8.435858530960111,9.657410606399484,5.063348916894972,13.878909091313764,J235628.8-813403,3,ESO012-010                    
1120,30.59895600355437,3.5596859375252388,4.35370372477998,3.701152467195248,3.767734959916862,J085930.5+445450,3,NGC2712                       
1121,111.17317272815896,0.0,0.0,27.675449618947894,0.0,J120224.0+145037,1,UGC07016                      
1122,41.707332757937564,3.056405722389385,6.286037329004221,6.5632822845702865,6.605652107899287,J120129.6+691926,2,NGC4034                       
1123,16.759692708010277,2.405883019098569,2.7946822668173805,2.057416949133449,3.5652443517481442,J093813.7-632911,3,ESO091-016                    
1124,16.204617601390787,1.8647780300396843,2.239898476666306,1.8650000146150083,2.0710510356435647,J115829.8+380435,3,UGC06955                      
1125,20.137242498623895,0.0,0.0,1.3924903187798423,0.0,J105448.6+173716,1,NGC3457                       
1126,8.279421637123345,0.0,0.0,0.305345069977109,0.0,J131339.8+420237,1,PGC166159                     
1127,22.12541433228307,3.0286762792779225,3.551258816752648,2.713947812181901,4.271765698472938,J220221.7-210229,3,ESO601-007                    
1128,12.078138351067798,0.0,0.0,2.0601680585416347,0.0,J115933.8+135315,1,PGC037779                     
1129,36.86734563011943,4.52829154913507,5.429690629420649,4.420200418459503,5.420282534882253,J130547.6+274403,3,NGC4961                       
1130,15.275660582380732,0.0,0.0,2.8168318113910074,0.0,J110513.7-263727,1,ESO502-016                    
1131,3.7406001082949083,0.28732917653774226,0.1715225552871765,0.054739382485199904,0.1106686293103945,J235749.8-323528,9,NGC7793                       
1132,37.72044466906344,4.404446906572658,5.351768166033922,4.547217981989403,4.636584184747536,J055300.1-175234,3,IC0438                        
1133,547.015962893971,0.0,0.0,27.73917947835327,0.0,J012137.6-005838,1,SDSSJ012137.62-005838.0       
1134,20.79696687103694,0.0,0.0,3.8349606910192113,0.0,J232753.1-510755,1,ESO240-004                    
1135,55.32917654056363,4.03096169142695,8.41493108118948,8.703189916359738,8.759374094209543,J015445.5+392300,2,NGC0721                       
1136,28.14735114818668,5.427857867939168,4.303736011649812,0.35630543800449577,4.251247707584841,J012447.7+093219,7,NGC0524                       
1137,25.941793621188122,0.0,0.0,4.78366674374709,0.0,J101421.7+220730,1,UGC05524                      
1138,17.24536899020312,0.8359253985410007,1.2801935532446578,0.9584937187717023,2.13919502345166,J134208.4+353916,2,NGC5273                       
1139,17.00781321205964,4.071615845433424,3.6789046616599195,1.3513026339057783,4.84226378824477,J121530.5+093506,5,NGC4207                       
1140,29.553106043160817,3.6603599125762267,4.426658623988194,3.5736526885853177,4.552113125036106,J120324.5-193122,3,ESO572-049                    
1141,95.94006315159317,0.0,0.0,23.883319320957604,0.0,J062040.5+672936,1,PGC090751                     
1142,18.70682140365802,0.0,0.0,3.4495378668345387,0.0,J085140.6+510707,1,UGC04628                      
1143,37.853514978158934,2.7378850014302323,5.7019957964234,5.951988276593402,6.068892196263723,J133516.1-773828,2,ESO040-012                    
1144,0.049731194035847213,0.002367815821621285,0.0016052801105830696,,,J052334.6-694522,35,ESO056-115                    
1145,20.730642358034782,2.3725455502762163,2.8972849537413325,2.493407612124489,2.4940619994871818,J090733.6+602846,3,NGC2742                       
1146,39.26449353995993,0.0,0.0,9.774503021837624,0.0,J190036.1+591000,1,NGC6750                       
1147,74.13102413009177,0.0,0.0,18.454177146945046,0.0,J202147.8-102925,1,PGC064534                     
1148,23.334580622810044,0.0,0.0,9.573945083732735,0.0,J033923.7+350249,1,NSFJ033923.74+350249.0        
1149,19.636660542152836,1.5071019415033973,2.9994299794360884,3.1130540224686567,3.6264243438441,J152320.1-040906,2,PGC054944                     
1150,16.330645761399296,0.17016993660663812,0.3473178559533972,0.3611288315969297,0.36828059184674367,J123351.6+131921,2,IC3501                        
1151,37.96632645373442,2.829836820649536,5.8118015461905355,6.015684041154991,6.609716235440171,J121142.1-383254,2,ESO321-010                    
1152,63.67955209079162,0.0,0.0,11.742509405541975,0.0,J073502.3+324920,1,NGC2410                       
1153,102.26443426713182,7.5585178390429615,15.405474289802626,15.951194648919351,18.353033709466473,J125402.5+293613,2,UGC08025                      
1154,89.13378643368954,6.46745326760738,13.540228419497423,13.988682760400906,14.440046176941285,J221139.0+461834,2,UGC11946                      
1155,168.33338112281658,15.53418428963387,11.776298729777768,1.6816214162939527,13.540499183470002,J155255.8+655608,6,PGC056286                     
1156,15.384835914139511,0.1501191246878314,0.31043279926425965,0.3229146969966779,0.33042534507447396,J123214.2+101505,2,IC3468                        
1157,69.82324040771705,0.0,0.0,17.381797467097083,0.0,J055616.5+483236,1,PGC018109                     
1158,37.84425847170935,0.0,0.0,9.420949703947326,0.0,J050354.0+551914,1,PGC097067                     
1159,206.4609267031586,15.315692212336875,21.609231067603975,7.855508141679537,41.82435204883057,J015148.5+001550,2,UGC01333                      
1160,14.52111617587742,0.0,0.0,1.8074433304114625,0.0,J094235.1+585105,1,NGC2950                       
1161,24.452459146269387,3.2705768158073845,3.7999683922519107,2.9158496622078545,4.403641902155267,J124437.8-100459,3,NGC4658                       
1162,21.379620895022324,0.0,0.0,5.322242825606857,0.0,J151317.2-180811,1,IC4536                        
