,names,meas,bootmad,bootmsig,bootmother
6684,UGC 09701,3,13.595876225736662,7.36275094776371,7.8861733518449215
6685,IC 4527,8,6.954417506078534,2.5850517317847816,6.108355396926381
6686,2MASX J15055536+2832247,3,25.50662915139036,16.251817091938015,15.92974815234448
6687,ESO 328- G 016,3,15.911263201784983,8.808075376691951,9.583270407399148
6688,UGC 09705,2,41.31151051579256,12.10522437774171,46.05134458041705
6689,AGC 251802,3,42.67996421279278,26.246956798965527,26.596864340145736
6690,ESO 328- G 017,3,9.876518780232042,6.44368223668652,6.064739905890279
6691,NGC 5866,3,1.7228399190958719,0.9495985486702877,1.1045907817654135
6692,UGC 09712,2,8.709486399826064,6.7994781497010965,8.494016696832986
6693,NGC 5851,2,12.417826204780832,8.878818356529417,9.268756398552206
6694,UGC 09718,4,23.03223541734384,8.713393207461332,15.726201981076908
6695,NGC 5850,2,5.564749159542559,3.220220977727573,5.188244035088651
6696,NGC 5857,4,9.466332053710431,4.078513936884996,6.3059132170879
6697,NGC 5843,12,7.101624637081504,2.1537451712104,6.397214804639906
6698,NGC 5859,8,5.869598109153837,2.441925289177436,5.525185251125151
6699,NGC 5854,2,5.937056006027833,2.985564051470036,5.981740495712819
6700,NGC 5874,8,8.808071317774639,3.4431460688097726,7.975522954805223
6701,IC 1091,4,12.029236986944317,5.130167731987126,7.785998354324732
6702,ESO 448- G 013,13,11.121934403437495,3.553332932542022,10.335510320111036
6703,CGCG 135-021,2,29.548931050976993,19.988321766309724,30.344701646348582
6704,NGC 5875,11,8.1208153099447,2.7964909833052944,7.561510504153147
6705,NGC 5861,24,4.173169322815668,0.9445890799730485,3.996108369561079
6706,ESO 223- G 012,4,2.2483171348288433,0.8765141627785258,1.5261161615055954
6707,NGC 5876,4,9.33521243590182,4.116886375789441,6.728178963033326
6708,NGC 5864,2,4.750141507945396,2.963085281372516,4.650519044596791
6709,NGC 5879,21,2.620958246725608,0.6050552863577229,2.5708284140158275
6710,NGC 5869,2,4.396819844607247,3.134134064861449,3.3412277177735232
6711,UGC 09746,6,3.5769807757609247,1.4569157512684638,2.9587401008797687
6712,UGC 09764,5,21.85515870475031,8.808906011415102,19.313290585192725
6713,UGC 09759,7,7.187578450595055,3.134270375452789,6.278025160056915
6714,NGC 5863,4,9.287688064465213,3.7028341525551536,6.407597793042978
6715,ESO 448- G 015,3,19.091150197917834,11.646738462206836,11.310515317478284
6716,IC 4522,5,6.069577248456314,3.0616111343833623,4.793337892561903
6717,UGC 09757,7,25.17694248612392,10.769923042101349,21.947864708377793
6718,NGC 5894,12,5.781671539029389,1.7982230617189898,5.259353676523457
6719,ESO 581- G 023,3,6.364761985701882,4.577042981013377,4.318123788731791
6720,NGC 5833,15,5.326612714420213,1.6277008830252104,5.006579838746012
6721,UGC 09763,2,8.311110871340327,6.289640335584604,7.204373770495724
6722,UGC 09760,8,3.6856393025433998,1.424698900557275,3.2678030761573456
6723,SDSS J151202.58+065553.9,3,25.326489145123215,15.097081965780125,15.370038620323927
6724,IC 1110,4,9.646564172035996,4.289528625619008,6.543329441657598
6725,2MFGC 12301,4,22.47634959421867,10.843982370976073,17.1710261332435
6726,ESO 328- G 030,4,2.018213656825166,0.9687668139265941,1.5534092525190184
6727,ESO 328- G 031,5,6.306368102795631,3.0998759883393627,5.175563442738926
6728,2MASX J15132872+0659283,3,26.23551416408074,16.625316204176467,17.148345256983042
6729,UGCA 402,11,3.5050572228910215,1.2315912751660065,3.207416405998308
6730,AGC 251758,3,29.900373596508892,19.95589781643026,19.529864204465017
6731,NGC 5878,16,4.03589711674978,1.1546963596488506,3.791766221562527
6732,NGC 5892,6,5.496560731006311,2.197425576257372,4.527740065929163
6733,AGC 251759,3,13.959447471252233,7.894037915655557,7.978712769100666
6734,UGC 09780,4,7.5688332277803125,3.663355113889274,5.626338066865292
6735,CGCG 135-030,2,15.754691920561365,10.353113860667602,16.035417092682827
6736,2MASX J15141134+0711511,3,21.331052576643764,12.39648314866163,13.105194425961137
6737,ESO 274- G 001,4,0.6335373655908646,0.2391219126056431,0.43775796534119105
6738,UGC 09777,4,10.117353823296458,4.932396533141529,8.407417932342724
6739,AGC 251761,3,24.989331435834437,17.436449931964493,18.856727083486096
6740,SDSS J151424.70+073652.6,3,12.063968075352303,7.515546030885557,7.963080251134321
6741,WKK 4748,2,2.307871159967387,1.6548320613131196,1.8506451388758967
6742,CGCG 165-035,2,36.5231218614293,16.508581248577258,41.14572662580928
6743,NGC 5899,14,6.836718807000609,1.9062478534412757,6.507639354965583
6744,NGC 5885,12,5.892115159944679,1.6807846545384453,5.469189303320348
6745,NGC 5900,12,10.234559347407226,2.897293258156576,9.367034222113254
6746,NGC 5905,13,9.694090352149894,2.508949282248526,9.262997585441209
6747,UGC 09793,5,31.18844618368198,13.95273414417493,24.09429336920759
6748,ESO 328- G 037,5,13.88712548035261,7.762522285749071,12.278876302845775
6749,NGC 5907,20,2.5926341005154114,0.5702161118578828,2.5627337323383714
6750,UGC 09800,3,24.106694699053943,13.441305980634313,13.926857998630776
6751,ESO 328- G 039,3,12.973706281264834,8.025163644035876,8.011209316415608
6752,UGC 09794,4,9.470894896804786,4.5431185857963605,7.404564660374029
6753,NGC 5908,8,5.429010405647508,2.2427688547556435,4.766828825342007
6754,UGC 09799,2,27.01846288657592,16.03055428360432,27.14530177852131
6755,ESO 582- G 001,12,11.324215061398283,3.7799699827504436,10.602561779953476
6756,AGC 251805,3,12.885708075549863,7.678736464188895,7.89921268558453
6757,2MFGC 12361,4,15.642701265021369,7.113583706289264,11.537967679740644
6758,ESO 387- G 020,6,10.429432644625976,4.052627612276448,8.742098393058159
6759,CGCG 049-108,3,12.151102085637845,7.6156880241578815,7.178721824553884
6760,UGC 09807,3,14.05677380927609,8.09907847305789,8.475932765854418
6761,UGC 09808,2,20.889215951856485,13.609889680048447,15.379503287136302
6762,CGCG 049-111,3,12.875767880782284,8.67836670924067,8.245284126509107
6763,NGC 5898,2,4.552094960539889,2.971225500885798,3.2847974538977014
6764,ESO 328- G 041,13,7.976465468897402,2.5489396562079554,7.369628709902849
6765,CGCG 077-069,4,15.902442495661347,6.61799164247173,10.8082607786037
6766,NGC 5903,2,4.512249519519542,2.8946638169715135,3.1009987999193
6767,CGCG 049-120,2,22.277675143054456,14.480593972377955,15.35419221123397
6768,CGCG 049-127,3,15.757531477606252,8.574070252493412,8.949858832186774
6769,CGCG 049-126,3,12.779049873470381,7.84732113993807,8.060239153412164
6770,ESO 328- G 043,5,2.517943954854194,1.2959913423902878,2.0640422680456063
6771,UGC 09814,3,5.8569894390106985,3.9980046473176913,3.7256712377882972
6772,NGC 5918,9,8.307565597782187,3.3216312181874357,7.509156121790431
6773,CGCG 077-074,2,29.498366681240544,14.647525010563292,32.12423543055206
6774,ESO 514- G 007,2,2.792048802941369,2.473155034815304,2.896362661712966
6775,ESO 449- G 005,4,9.491406420685175,4.0402824652076825,6.820007372709363
6776,2MASX J15201967+0829180,3,13.20836033250466,8.209114845038552,7.849816044968456
6777,MCG -01-39-001,2,14.453208337450468,9.357287885020785,10.419038941454325
6778,ESO 582- G 004,11,5.001781656382099,1.6762071959077245,4.535847514165174
6779,ESO 387- G 026,15,6.850507817835201,1.92715060842747,6.334830857560199
6780,SDSS J152051.59+083723.2,3,13.760584091013566,7.618319054805237,7.29892555224061
6781,NGC 5913,8,4.7265756099154395,1.676568834898717,3.9990821481303533
6782,IC 4538,12,4.465731500493878,1.4037267114918772,4.038622588763571
6783,ESO 582- G 005,3,10.737980741371397,9.62422459006766,8.163319259234383
6784,2MFGC 12406,4,16.756661656009772,8.14228135692073,12.777876022478369
6785,ESO 582- G 006,3,7.8539725034652506,4.169656510316374,4.2112939993562994
6786,ESO 582- G 007,3,6.683631705667503,3.673827862095673,3.76152295615609
6787,UGC 09826,2,9.73872880376656,6.189038755843427,6.942832289175663
6788,NGC 5915,6,5.3920813602755295,1.9019615409774198,4.550354839010902
6789,IC 1116,2,23.24557377325712,15.750221089396119,16.937070265875004
6790,NGC 5921,7,2.023256047481156,0.8377463905499161,1.7910393105561044
6791,ESO 328- G 046,12,10.551271032256265,3.3718274863008584,9.896284459621224
6792,UGC 09828,4,17.050212874838376,8.039883581310747,13.055713022031219
6793,2MASX J15224215+0822074,3,14.106958799827755,7.894224916725833,8.733713859374866
6794,CGCG 077-095,2,17.367368204962354,11.363486945754701,12.90091933252139
6795,CGCG 049-153,3,13.633480454519198,9.171286433597128,8.762563732239709
6796,UGC 09830,3,4.404020303322107,2.9605859064149023,2.888581293193128
6797,UGC 09829,2,15.31937618208345,10.35850976942117,10.937543672440686
6798,CGCG 077-097,3,13.42435167916204,9.487672276702103,9.343706503342853
6799,MCG -01-39-005,10,4.528132242875917,1.5651856129407589,4.2227011318712275
6800,ESO 514- G 014,6,9.485679478172704,4.058268413047776,7.923080679289499
6801,2MASX J15240202+0818551,3,34.40944951324004,20.48171257995309,21.640473111117064
6802,ESO 328- G 048,4,9.572318924349412,4.59795834604913,7.1393970935276165
6803,CGCG 077-117,2,10.69758314194132,7.2073263551484885,7.828751934497928
6804,ESO 328- G 050,4,13.867148897892543,5.9913745727266186,9.241539042756159
6805,CGCG 077-119,4,17.57282828986633,7.659703758145781,13.237061054242872
6806,NGC 5939,4,12.07110026697573,4.8281229726740476,7.958199293288916
6807,UGC 09838,6,16.233649202041015,6.850167473917575,13.646448738887496
6808,UGC 09849,3,5.407886202731598,3.5838916942257613,3.5668037563340107
6809,UGC 09841,2,6.807501014508616,5.030521706084185,6.507975033475646
6810,UGC 09844,5,18.969537396556028,10.156723161474437,15.905704000172674
6811,NGC 5928,2,8.694723086224974,5.808660579053963,6.526620628804101
6812,UGC 09845,6,6.369840380312899,2.6185288896159915,5.491298050815508
6813,NGC 5930,4,4.899259765292326,2.0669706421076106,3.3164901290866817
6814,UGCA 408,15,3.691337914041711,1.1470483266394873,3.5088702129536027
6815,CGCG 077-126,3,13.23877158205247,7.271078337118293,7.782119547832519
6816,UGC 09856,7,4.828899558729215,2.096433789456334,4.175701801479654
6817,UGC 09858,16,6.374282113524264,1.7553189547968289,5.996384070780452
6818,UGC 09860,2,10.935177814261996,7.942151059049703,9.647590341292824
6819,ESO 329- G 004,3,7.892071297765613,5.459664284100198,5.051766141848874
6820,NGC 5949,20,2.3902247962824386,0.5552579608305984,2.353071669415452
6821,ESO 514- G 019,3,9.928294259719149,6.581320712422114,6.560819273555509
6822,CGCG 049-171 NED01,2,23.705225912370384,15.67066393671943,16.427161541732804
6823,CGCG 077-135,3,13.391199200989977,7.69257017982143,7.974481344028741
6824,NGC 5945,4,10.21275599775825,4.353172039727215,7.219336466190299
6825,UGC 09873,4,8.406424491879978,3.9806473041155077,6.265914127858462
6826,ESO 514- G 021,3,8.543348445526496,5.6881961521493185,5.293146076011919
6827,ESO 582- G 013,13,16.8045779844663,4.5991214141029575,15.622270908276603
6828,ESO 329- G 007,10,7.999079854699589,2.9344617789406353,7.184212307308165
6829,NGC 5937,9,5.429517843914755,2.051247409654768,4.792377012722381
6830,NGC 5950,5,5.292075725490963,2.595813943516708,4.184004345356915
6831,UGC 09896,6,15.789770108788334,6.111638705440877,13.200095536446844
6832,ESO 514- G 022,7,8.397122640723572,3.8657626368754787,7.2724494956117685
6833,ESO 582- G 018,3,11.017237597192556,9.131576305470043,7.795029450103186
6834,IC 1125,8,4.603883704596056,1.8139846289042787,4.201608182428777
6835,NGC 5963,5,5.532190275316041,2.958787478030991,4.753715478623087
6836,NGC 5951,17,4.234800033982616,1.1923214253518084,3.9764605818080176
6837,NGC 5965,9,7.1185715675234125,2.5658388986438028,6.3780806964070536
6838,UGC 09901,4,6.501636584303648,3.039139096883402,4.83754123832169
6839,NGC 5953,4,4.213487607429128,1.7871499369370458,2.828141270650691
6840,NGC 5954,2,8.19031892488099,3.6718344656612736,8.154790031426817
6841,UGC 09905,4,20.85607609891461,9.208112101452022,17.979625876053696
6842,UGC 09916,2,11.606497000431098,10.887123915466502,10.946921518358394
6843,UGC 09920,2,14.231591149919689,10.248589082226303,13.426720617587794
6844,UGC 09919,4,6.118288641838748,3.0601634652836305,4.518724346288571
6845,NGC 5966,2,8.505858522876501,5.511226942235159,5.95805694457289
6846,NGC 5938,4,5.3007403458079345,2.15906773498609,3.7573153524691474
6847,IC 4564,4,16.62974024409687,6.9554665250739,11.092071898551035
6848,NGC 5962,18,5.541476681159143,1.3076863487561363,5.3936695860424075
6849,UGC 09925,3,6.228572642772023,3.9890829601278717,4.110644577581506
6850,ESO 582- G 021,12,10.422005111480662,3.196041627902959,9.799616438258722
6851,IC 4567,8,9.853144813297208,3.9232979665121204,8.809401021569274
6852,NGC 5964,6,7.217152019866479,2.3750761900103465,6.550599880546115
6853,MCG -01-40-004,2,15.529798043897301,10.43568045595274,11.664620680029184
6854,NGC 5981,7,7.243047059694112,3.0666088999994665,6.201380804087762
6855,NGC 5970,15,4.713076821512125,1.3654474565571733,4.412224252418237
6856,NGC 5982,2,5.50333153152062,3.7834426937481918,4.262975174190903
6857,ESO 515- G 003,12,9.841996161724134,3.206173050094178,8.977046830168709
6858,UGC 09949,2,7.7595085974808855,6.0955800490912155,6.874896732857551
6859,UGC 09954,5,17.83890344998789,8.944333123408597,14.460919280904458
6860,ESO 450- G 004,4,8.485535016712777,4.200316969298344,6.698968311956808
6861,NGC 5985,14,9.915542857947962,2.499108351551072,9.511173708640229
6862,UGC 09958,2,21.676281101541417,14.410833497465239,15.439046186121299
6863,UGC 09956,2,16.44562413375815,12.066655798366465,15.889256288465283
6864,NGC 5987,7,5.587778053588003,2.3031857529498687,4.802978089660913
6865,NGC 5975,8,8.317965942035787,2.841480021087216,7.324852971634593
6866,UGC 09960,2,22.966545373398795,15.948572369316063,16.420882125733428
6867,ESO 583- G 002,10,13.227660794710577,4.244991646537428,12.113898308900403
6868,ESO 450- G 006,3,7.360439103991411,4.792104381343104,4.667126945636467
6869,IC 1133,4,6.366965771772399,2.550087372092575,4.579807323852127
6870,IC 4570,2,17.251199519314433,11.549646502087317,12.115469534532979
6871,NGC 5980,6,7.339778708490092,2.97274067851692,5.7739487892820165
6872,IC 4572,4,20.192173029907988,7.98381987295432,13.129024997259847
6873,UGC 09977,14,4.3656827182278635,1.2883092302098442,4.1724980902211195
6874,NGC 5984,23,3.4963299793771783,0.871858204136126,3.403519403068049
6875,ESO 583- G 005,3,14.026960008132063,8.801206673782927,8.009300726572603
6876,UGC 09989,2,11.218103033409111,7.844574025523117,8.669498956941588
6877,UGC 09991,4,4.694354975862536,2.2263277371027312,3.5750646844773106
6878,UGC 09990,3,11.518017206648388,7.335085042368621,7.233019724439137
6879,UGC 09994,2,16.575107998235808,11.618384636019844,15.6462358002005
6880,UGC 10054,3,9.17744701432728,5.77602596841037,7.99613358988422
6881,ESO 329- G 016,5,8.036203537632055,4.015425714197581,6.200865193210121
6882,UGC 09996,2,31.986292596871436,18.804254534641228,32.672597666025894
6883,ESO 515- G 005,3,10.278109032733097,6.384324428624635,6.179338999921307
6884,UGC 10006,4,14.420223275429086,6.6512472550570125,10.850531815325256
6885,UGC 10000,3,12.32244807735099,9.27454287031509,8.878648609732673
6886,UGC 10022,3,9.69893640738275,6.567794824380289,6.002260555691019
6887,ESO 515- G 006,4,18.40361191926898,8.376918344658451,14.32254050530174
6888,UGC 10011,4,17.15522984414245,6.898818841181342,11.966743338673137
6889,IC 4582,7,7.6228426506931894,3.210459775530829,6.646177054604162
6890,UGC 10014,2,8.300373609591905,4.008778893764067,8.957219298722663
6891,NGC 5990,4,6.6547511548292,2.737258330380831,4.4698895410743225
6892,UGC 10026,4,7.359630036316853,3.3788724311598055,5.202225174317632
6893,ESO 136- G 002,4,7.743625977514822,3.2685804618882295,5.553467037709008
6894,UGC 10025,2,2.5229664337827282,2.165619093172443,2.221023251056337
6895,CGCG 166-055,4,19.943757630380542,9.31693178408116,14.84973859214408
6896,NGC 5967A,5,5.028912660726819,2.474367934116806,3.90707064294916
6897,NGC 5996,5,6.519900040176458,3.1122026471783397,5.060976244294014
6898,UGC 10030,4,16.462173456974686,6.979013844055455,11.271861320172007
6899,IC 4555,17,5.007359166084904,1.3187467262545782,4.820690831765445
6900,NGC 5967,16,4.82874959429327,1.341985596247856,4.6048379533048385
6901,UGC 10043,10,8.112767101098202,2.517215568551843,7.1878995715647225
6902,UGC 10042,8,7.3371334209869135,2.714719093893002,6.452984140145896
6903,UGC 10041,6,3.9083173452428617,1.6323431104913517,3.302581723038289
6904,ESO 450- G 018,9,9.846441182271294,3.0855895576995005,9.181752583460693
6905,ESO 329- G 022,6,8.572178156246796,3.6161616188403256,7.562305137363333
6906,NGC 6000,4,3.6384420310516656,1.4687844736888143,2.3971678475971174
6907,ESO 583- G 007,12,15.420450005049489,4.69444418990498,13.953505777643949
6908,CGCG 022-042,9,11.74976810495071,4.521708667702824,10.36177172420863
6909,ESO 515- G 010,2,10.765008180467099,7.5942039022877585,7.561280326136147
6910,NGC 6004,3,5.162540669902965,3.4687705631920442,3.468809566849984
6911,MCG -01-40-008,2,15.249479945327565,9.961032861629477,11.256556403322383
6912,UGC 10062,4,8.709221641224966,3.7768672800020475,6.015032579637457
6913,NGC 6015,21,2.8368469667976255,0.6563917952489857,2.8119228984282874
6914,UGC 10066,2,21.551750009436056,15.944457808885298,23.12016651081644
6915,NGC 6013,5,11.944007841939266,5.404740312100421,9.230395367332704
6916,ESO 515- G 013,8,17.56864481717334,6.50613459515037,15.724211003203306
6917,ESO 515- G 014,3,7.585910766968511,4.60285316223418,4.883130613816172
6918,NGC 6007,6,31.024820463642083,11.145422509544138,27.51501657376632
6919,ESO 136- G 006,8,7.417874776877102,2.6082826975761466,6.312009197533948
6920,NGC 6012,5,3.560283103818437,1.7780277230628525,2.6648043078569423
6921,NGC 6010,5,3.184420309767984,1.5980872499043435,2.6680219091523325
6922,ESO 136- G 008,7,6.6310644832539705,2.626463893056833,5.665509198623873
6923,UGC 10085,6,14.568563975182899,5.75960838345647,11.618540767221793
6924,ESO 389- G 003,4,13.578239215932198,5.544206098344252,9.020337997029115
6925,UGC 10089,4,8.28526595445107,3.6252860988660993,5.900281846705727
6926,NGC 6068,4,18.043231319334613,7.372176541095741,12.165784844052453
6927,UGC 10092,3,6.29048947168313,3.7376298561038888,3.480372481447052
6928,UGC 10097,2,13.705059006893553,8.935306271973278,9.939279462626256
6929,UGC 10094,4,17.018162968276158,7.500921522138319,12.9238597819411
6930,NGC 6016,4,8.531803261278727,3.9022213901188643,6.183937060813673
6931,ESO 389- G 004,4,9.05224511344765,4.553429351179079,7.0611077940299065
6932,NGC 6020,2,9.72512458973622,7.010548516169056,7.592183111651355
6933,UGC 10109,4,11.842765085318412,6.434011888672384,10.086371050295469
6934,NGC 6018,2,10.947719101916917,7.622609431167899,8.25808802539712
6935,NGC 6021,2,10.976262791576124,8.17979910371154,8.720159494110861
6936,KUG 1555+181,3,14.01354117149493,8.889431404581561,9.171797530791089
6937,KUG 1555+165,3,14.236738638055892,8.562448959311018,8.334242201084166
6938,NGC 6022,3,16.521094026672483,11.709293370758733,12.252216006983392
6939,NGC 6023,2,22.631678798165098,15.464288130626375,16.785322732525884
6940,ESO 583- G 008,3,20.19703808584793,10.892777465910477,11.467985999193639
6941,CGCG 108-023,3,17.437363543838398,10.143178732416828,10.03445121064259
6942,IC 1149,4,9.06620962808093,3.9044407969162975,6.066164176620886
6943,2MASX J15582240+1606100,3,15.430782739150345,8.732577042188193,8.745845815300479
6944,IC 1151,11,6.214219878632758,1.8571615019775747,5.7021366394554995
6945,CGCG 108-031,4,17.7783169670545,8.051990070571287,13.267660568111092
6946,SDSS J155921.15+150821.4,3,13.535437366161139,7.755169424619802,7.894537843327537
6947,ESO 515- G 018,3,17.22794053891436,10.964000777377292,10.50362547396814
6948,ESO 009- G 001,7,4.6884552821897,2.005773747029552,4.084590444497883
6949,UGC 10121,6,22.17073675651373,8.451549903363462,19.362761697056783
6950,CGCG 108-037,7,20.802780257055684,8.776355439409837,17.61870234215781
6951,2MASX J16000693+1501109,3,13.329888074055232,8.48370146970243,8.110503289723821
6952,UGC 10127,7,9.089017080477394,3.8779797932547844,7.892245994987045
6953,IC 1155,6,15.701497732654504,7.083367642250865,14.060135329287506
6954,KUG 1558+168,3,15.156418983457007,10.567850806034993,11.10934722709082
6955,CGCG 108-049,3,29.20463137403521,15.097727070044684,18.57758122363749
6956,ESO 389- G 006,11,12.04935982060207,4.429695295547477,11.030234862558123
6957,IC 1157,3,15.251058700398161,11.062473466816838,11.247839122631044
6958,UGC 10136,3,12.053802842882865,7.034666112367766,6.989362738905527
6959,2MFGC 12848,4,17.184828169231146,7.2369312646610435,12.365523514389821
6960,UGC 10131,4,24.710938674965814,10.661649268103542,18.895842308662427
6961,AGC 251511,3,14.420837253501379,9.389894241280313,9.151852089202523
6962,IC 1158,12,6.07546659881001,1.9332323492380121,5.676902475405352
6963,UGC 10138,6,29.048259562104576,9.979881099542542,23.301815630189
6964,UGC 10137,3,5.587226319822952,3.169236314950864,3.1975448462972715
6965,KUG 1559+135,3,20.793081971169798,11.724846902854432,12.633038695544808
6966,UGC 10143,3,11.724366197530776,9.897493494454272,9.794719657421872
6967,UGC 10144,2,22.773924577607854,15.708375866651501,17.866421335747116
6968,ESO 516- G 002,3,9.973420688129044,6.7836035933177,6.336669665539228
6969,ESO 136- G 012,3,4.037281212272413,2.2312583412271785,2.223611489357894
6970,UGC 10212,4,8.168830067138977,3.700107714295007,6.261452223127404
6971,NGC 6032,9,12.542665564615566,4.022838246466166,11.63726942368663
6972,ESO 584- G 004,8,9.592634675710913,3.60098755847398,8.573144571190209
6973,MRK 0296,4,7.903661776221625,3.408277814586057,5.770096536067935
6974,ESO 136- G 016,5,8.179823529122583,3.889331260422469,6.2867466652346735
6975,UGC 10166,3,14.16721658375188,8.875823304248973,9.234464051609061
6976,UGC 10194,2,4.455972270805493,2.926288021475634,3.1874519186392707
6977,2MASX J16041594+1627373,3,18.46818114082548,11.106531243148561,11.154656496274814
6978,CGCG 108-095,3,15.584408843397409,8.88418225914864,8.813751299418836
6979,KUG 1602+176,6,17.072829725017503,7.3450853577296975,14.287153614431563
6980,NGC 6041,2,19.9760994700903,14.114558072061957,17.21446978418841
6981,NGC 6041A,2,7.240699827731729,5.213241710310975,6.966965137937598
6982,KUG 1602+175,9,16.760403323979936,6.971079823836182,15.103601909594842
6983,UGC 10172,2,5.947344720146298,4.784885308467061,5.886092593376422
6984,NGC 6051,2,18.49504681148293,12.56863162584885,13.181186035425632
6985,2MFGC 12910,4,29.423095500463145,12.398934437745654,21.504459546474934
6986,UGC 10176,2,5.839611693785016,4.740653450811016,4.935709614934206
6987,NGC 6045,7,16.668825461748025,7.135972393807383,14.144584293966354
6988,NGC 6047,3,14.698988030219986,10.76334374035676,10.348288702547759
6989,IC 1173,9,20.5415767377399,7.8319046848930745,18.097099252000383
6990,NGC 6052,4,29.71264564721776,10.74109832746906,20.79675441928228
6991,2MFGC 12915,4,16.608858703397885,6.780586009301214,11.594970914195839
6992,2MFGC 12917,4,21.73521844665848,9.778407605041545,15.90035314436043
6993,UGC 10186,3,16.360637450426506,8.909613321770724,8.740826885988355
6994,NGC 6050,3,20.960434272138134,12.245479599246341,10.771562609773397
6995,UGC 10190,9,17.689785495636976,6.524265076631321,15.971491444001733
6996,KUG 1603+179A,2,26.3741176105973,16.816832924101007,19.463914509289236
6997,IC 1178,2,21.286068189504206,14.42029812099977,16.272951080986378
6998,LSBC F584-01,3,15.05559111350944,8.849347138700644,8.835075401859745
6999,IC 1182,3,16.397496193533897,9.726780299046418,9.86410811754325
7000,AGC 261206,3,16.395626406653015,12.361131649332327,11.884999605148904
7001,IC 1186,3,20.681126411364392,13.111807649212327,13.369858981202096
7002,IC 1185,4,20.028604312494583,8.2294895329476,13.844874409089082
7003,NGC 6060,11,7.513469805055491,2.7516798010794115,6.848599027718842
7004,IC 1190,9,18.72246964639497,7.6889521111197325,16.918730767149775
7005,AGC 260959,3,33.83953151298417,20.684099035733713,21.875388279701127
7006,CGCG 108-139,3,21.64433512086159,13.785441332292217,14.147421356753036
7007,CGCG 108-140,9,22.552348483316063,8.427632010362792,20.03080096441886
7008,AGC 260212,3,15.625915887996875,10.841175290255263,10.122109084654712
7009,CGCG 108-146,3,15.725252651963904,8.066640196057612,9.033633408555076
7010,NGC 6061,2,28.536231277266218,21.152308450883847,24.475970823034086
7011,ESO 451- G 008,7,11.417638598722268,4.688483536664299,9.245270727403668
7012,UGC 10201 NED01,2,24.54739071595858,15.487806139117057,18.66081421992284
7013,IC 1192,3,20.146945583191545,12.47272406451887,13.093687516097098
7014,UGC 10205,2,28.311962893403336,17.74809812692754,27.189154534141004
7015,AGC 261203,3,13.647316276275888,7.707911554387504,7.7002680180436816
7016,ESO 584- G 005,2,22.50184298668118,15.409642166029409,20.96463062828508
7017,SDSS J160644.61+181443.9,3,16.76864019626397,10.06401355504237,9.117823871012018
7018,2MFGC 12939,4,17.7011982207478,8.792921859444299,13.678139638502367
7019,2MASX J16065705+1751251,3,14.885408359992683,9.75956803202364,10.199016026659944
7020,2MASX J16070160+1801205,3,14.364562569465175,7.756043685739264,7.952920029541627
7021,UGC 10211,8,7.3304882820569945,2.721326801237545,6.512766006008867
7022,NGC 6063,18,7.311590799768202,1.7988445019065644,7.081769357308269
7023,IC 1196,6,8.857132529529691,3.69207240696528,7.841994678196982
7024,IC 1197,11,3.425860620295502,1.267982513387614,3.2039538505879586
7025,ESO 516- G 008,12,14.263850003912493,4.467962092755123,12.863360254779428
7026,IC 1198,3,23.261844778396203,12.429370929234848,12.783015163231372
7027,AGC 260963,3,13.061871005974083,8.054427596891985,7.73333246464663
7028,CGCG 079-058,2,7.372766171764143,5.588377836387404,6.579601679491356
7029,CGCG 108-158,9,15.994838236496165,6.135581105366683,13.944180251478159
7030,UGC 10224,4,13.804500555464745,6.1539330589193275,10.008149026012127
7031,UGC 10227,5,20.790860572118564,10.216352677377317,15.680469088684545
7032,UGC 10226,6,14.583549873719447,6.2702652405893184,12.186135721416019
7033,ESO 451- G 014,4,8.51038195173823,3.9952018187500564,6.16947514195168
7034,UGC 10232,4,6.358274866810855,3.013356228656033,4.957168165767485
7035,UGC 10233,3,12.841615323609233,8.156616423434528,7.872627971999429
7036,KUG 1607+136B,2,33.49980337130915,20.055093029863425,34.3502725413099
7037,NGC 6070,22,5.0786382172783915,1.1508057536651362,4.8297671451427915
7038,UGC 10236,4,19.1256012285417,8.469413129609245,14.721121028035745
7039,NGC 6073,11,8.142637618052666,2.8748787579294635,7.375594312282723
7040,UGC 10238,3,16.870833794720365,10.524497711811675,10.367851266955242
7041,CGCG 079-071,2,16.190865426290273,12.105763139700706,14.944063468256429
7042,UGC 10248,2,18.04371764305854,13.31939957251702,17.901979111344676
7043,KUG 1608+171,3,12.7643973971311,7.118869773000168,7.362921738415808
7044,UGC 10257,4,9.330182117521524,4.266157947180311,6.91996574686891
7045,NGC 6095,2,16.87932498418246,10.928434787626848,12.050826876507331
7046,UGC 10256,3,20.276661219772315,11.06386409299042,11.209241481896251
7047,NGC 6085,4,19.353911389588042,8.254895044793434,12.664605725536726
7048,NGC 6086,2,20.28131250068581,13.086661335052385,15.044411457280152
7049,UGC 10264,4,20.469099680796646,8.994371030557128,13.759441705133364
7050,UGC 10282,3,10.185902295821197,6.9402995440499025,7.0958365060349475
7051,UGC 10286,3,12.504847136928953,8.112128385501858,8.250362660843395
7052,UGC 10287,7,25.165448969836785,10.04479320671578,21.564323480052725
7053,IC 1205,2,7.055770734012522,4.646583995620806,4.896473470943009
7054,NGC 6084,5,31.312287142618597,16.346931674311364,25.42201795855227
7055,UGC 10288,16,4.485412459706903,1.2493862612557731,4.260408355766064
