Col,Dx,Dy,Dz,chi2
332, 7.95119303303e-07, -1.88189584869e-05, 4.88669144294e-07, 813.45329822
333, 5.74448754736e-07, -1.98299881147e-05, -8.58540890838e-07, 932.920953088
334, 4.05915239471e-06, -1.98916251451e-05, -9.32188914633e-07, 889.186863201
335, 1.82749663253e-06, -1.66096029503e-05, -2.95060032442e-06, 906.412464275
336, -1.65265763114e-06, -1.94759864692e-05, -1.76777114362e-06, 902.261981398
337, 4.72154496419e-07, -1.88823037519e-05, 6.88329216927e-07, 860.944555037
338, 2.08870446307e-06, -1.94918557938e-05, -2.00314575246e-06, 911.46832074
339, 1.50304017694e-06, -1.80006120343e-05, -1.97937891476e-06, 881.602688297
340, 3.60862956403e-06, -2.12195617917e-05, 4.59192123878e-07, 921.237765373
341, 1.93926868128e-07, -1.81816263296e-05, -6.05812072056e-07, 946.914944563
342, 1.4491760175e-06, -1.70851859625e-05, -1.47209431377e-06, 906.266186128
343, 1.66075262911e-06, -1.8749792452e-05, -1.05142852658e-07, 1039.70915189
344, 4.78198686813e-06, -1.83174818248e-05, -4.15990389384e-07, 1036.44177739
345, 2.26828917935e-06, -1.73975959697e-05, -1.45816283149e-06, 892.081703827
346, 4.65421608118e-06, -1.80923952782e-05, -3.61484339341e-06, 902.898958221
347, 5.69753733922e-07, -1.81568816763e-05, -1.06752123485e-06, 859.578622801
348, -5.35950479389e-07, -1.96982323303e-05, -2.23641090434e-06, 894.691234056
349, 1.54582193635e-06, -1.75292222067e-05, -3.59550462084e-06, 935.001310684
350, 5.67747251508e-07, -1.857754187e-05, -5.28018484964e-07, 837.331786816
351, 2.98452856902e-07, -1.85223484483e-05, -2.7482854235e-06, 846.069936206
352, 5.07563261465e-07, -1.98907917295e-05, -1.36994189392e-06, 791.945148301
353, 3.94952927373e-07, -1.65325533311e-05, -1.22157294509e-06, 938.411705255
354, 2.98790691379e-06, -2.10116981802e-05, -1.65048842151e-06, 945.384070977
355, 4.41745502573e-06, -1.74737661807e-05, -2.74384618283e-06, 1032.02381648
356, -1.32891317515e-07, -1.73504527666e-05, -2.39266428995e-06, 875.535970642
357, 3.52574585205e-06, -1.81901090388e-05, -2.20649439819e-06, 905.96149482
358, 1.34180074681e-06, -1.90715378285e-05, -2.41343183437e-06, 928.399303405
359, 2.51262403379e-06, -1.93665357607e-05, -7.06117271681e-07, 933.475687301
360, 3.46550948939e-06, -1.83653735354e-05, -1.56855902859e-06, 965.028016618
361, -6.41573300287e-07, -1.9611212802e-05, -1.10214338594e-06, 878.712451439
362, 3.34041452523e-06, -1.72029776646e-05, -1.43333100747e-06, 901.505886487
363, 1.63373578158e-07, -1.94130080727e-05, -2.39261168964e-06, 896.19481328
364, -1.27525804909e-07, -1.80302360621e-05, -1.02923232771e-07, 796.714099648
365, 2.45079672076e-06, -2.02718876909e-05, -2.07698283245e-06, 870.720831766
366, 4.75638015805e-08, -1.80352129514e-05, 1.19862996747e-06, 891.310624036
367, 3.31088334765e-07, -2.02737184168e-05, -3.61694759938e-06, 958.05530194
368, 7.78089232623e-07, -1.76089266571e-05, -3.62597506201e-06, 982.604239237
369, 8.40182840944e-06, -1.92172244879e-05, -3.4630515866e-06, 1056.73062532
370, -6.21789625977e-08, -1.90763130795e-05, -3.15601055843e-06, 908.419825258
371, 2.74349783053e-06, -1.80894731785e-05, -3.78116410098e-06, 908.279251049
372, 3.59885918223e-06, -1.90846169075e-05, -2.15124530103e-07, 913.953103855
373, -7.42650526914e-07, -1.7339959596e-05, 8.60743531031e-07, 843.341697532
374, -5.16766051963e-07, -1.94315641575e-05, -2.33150939686e-06, 857.003364172
375, 2.46617661699e-06, -1.69128359802e-05, -2.81417260559e-06, 1037.61911063
376, 2.25297164738e-06, -1.96768999146e-05, -2.15448588184e-06, 952.321566285
377, 3.03347333226e-06, -1.9814704465e-05, -2.98668268888e-06, 940.254524895
378, 3.56511756822e-06, -1.96515719374e-05, -7.76703461838e-07, 995.505481827
379, 1.15885296522e-06, -1.87809223732e-05, -1.57160156177e-07, 904.183780415
380, 1.1960651188e-06, -1.97559142658e-05, -2.60638783048e-06, 931.186803078
381, 1.38057507293e-06, -1.8088287533e-05, -1.53012235025e-06, 884.199158723
382, -5.75922203036e-07, -1.72237639619e-05, -2.25452223688e-06, 954.937443211
383, -9.74770032295e-07, -1.98225151474e-05, 1.40627617015e-06, 930.902298951
384, 1.40039701445e-06, -2.04068788524e-05, -2.04259595236e-06, 971.926177708
385, -3.58563662613e-06, -1.55701456086e-05, -2.30227351837e-06, 928.463086961
386, 5.71905362117e-07, -1.9600606438e-05, 1.27734522228e-06, 782.154079473
387, 1.82726865893e-06, -1.81999509814e-05, -2.18585147572e-06, 832.113219913
388, 1.77847913825e-06, -1.72133119943e-05, -3.06709308484e-06, 904.683448977
389, 5.3631528061e-07, -1.775305915e-05, 1.83070451722e-07, 848.735310804
390, -1.39917868887e-06, -1.99410443259e-05, -3.17396784111e-06, 882.915537664
391, 3.72128650783e-06, -1.69449562064e-05, -2.56981452708e-06, 911.495244576
392, 1.1943494358e-06, -2.02003047571e-05, -1.61802556523e-06, 841.521955664
393, -3.1244714283e-07, -1.96648104822e-05, 2.66061499875e-07, 868.110045287
394, 5.407159609e-06, -1.75430158438e-05, -3.63076105856e-06, 973.736656382
395, -1.44154251813e-07, -1.79641936768e-05, 1.61794301666e-06, 843.42205528
396, 1.63442928868e-06, -2.07962124996e-05, 1.17814780293e-06, 883.053126518
397, 3.69299217387e-06, -2.13629339551e-05, -1.73278759225e-06, 959.467517327
398, -1.28905028232e-07, -1.66298061333e-05, -1.11597679933e-07, 904.489261256
399, 2.89798208518e-06, -1.93141498744e-05, -2.01320782248e-06, 991.391386754
400, 1.38902426534e-06, -1.99276544627e-05, -2.87742605815e-06, 996.092747878
401, 3.55690787071e-06, -1.9315583649e-05, 5.16753535604e-07, 973.03032795
402, -5.18649823715e-07, -1.59421751192e-05, -1.68009782147e-06, 941.902400027
403, 4.07275846757e-07, -1.62899973816e-05, -2.0334354913e-06, 923.085826955
404, 3.34595741939e-06, -1.99265204329e-05, -2.15275917531e-06, 874.516115516
405, 4.03769435204e-07, -2.0453920415e-05, -1.8863095042e-06, 988.173239092
406, 1.42446602553e-06, -1.92922208878e-05, -3.03425419484e-06, 919.190545581
407, 2.98780778154e-06, -2.25295144619e-05, -1.05859487625e-06, 941.023676309
408, 2.59067160416e-06, -1.90521626251e-05, -1.45796415978e-06, 899.075345367
409, 2.72687682047e-06, -1.99176909533e-05, -9.05012857598e-07, 890.183269908
410, 3.73582625025e-06, -1.87914580775e-05, -2.87191094181e-06, 894.8259392
411, 2.30762644556e-06, -2.01740559573e-05, 4.69657485066e-07, 905.937849435
412, -8.94529867203e-07, -1.86838530586e-05, 1.6565341678e-06, 914.957242883
413, 2.93822967602e-06, -2.05835658781e-05, 1.01501079522e-06, 1039.5901705
414, 9.75470400522e-07, -1.95180455517e-05, -1.49580569786e-06, 857.933783744
415, 1.92190786879e-06, -1.9513797768e-05, -2.92654614905e-07, 917.181752906
416, 2.03761582792e-06, -1.84272065352e-05, -1.66533137423e-06, 885.598732247
417, 2.59569987687e-06, -1.85556388417e-05, -2.60377675114e-06, 918.076968755
418, 4.17600707583e-06, -1.77597960113e-05, -3.6891943608e-06, 1010.85613068
419, -2.76677786539e-06, -1.67572685771e-05, -1.31277876044e-06, 805.813156582
420, -7.99981797885e-07, -1.95204693515e-05, -2.12462386734e-06, 993.410132713
421, 6.68083212074e-07, -1.55644299539e-05, -1.60154851414e-06, 1101.52741355
422, 5.38635609923e-06, -1.92258114135e-05, -9.86430646235e-07, 1024.65959847
423, 1.52200672947e-06, -1.78628456401e-05, -1.72141779348e-06, 998.115586576
424, 7.1502746823e-06, -2.17778676013e-05, -1.32464820025e-06, 1323.56412314
425, -1.28030002749e-07, -1.81444316087e-05, -1.02215992416e-07, 925.95702155
426, -1.30354533984e-07, -1.69137120487e-05, -1.04451457654e-07, 922.557707535
427, 5.21020116227e-06, -2.08513721488e-05, -3.80392518965e-07, 966.139754967
428, -2.53214457304e-06, -1.7949004891e-05, 6.54138461348e-07, 866.553481773
429, 7.97529736628e-07, -1.83516761175e-05, -3.18702537069e-06, 915.24319277
430, 5.33755530341e-06, -1.67699772327e-05, -1.14600833972e-06, 942.707065955
431, 2.58255808301e-06, -1.99259881907e-05, -2.90801478073e-07, 921.749533733
432, 2.81911816381e-06, -1.80645221587e-05, -3.52380510366e-06, 878.139063574
433, 2.43596324086e-06, -1.85921188331e-05, -8.34780319733e-07, 977.158226587
434, -3.30459501886e-07, -2.17316890061e-05, 1.62101524894e-06, 869.421637093
435, 1.25454591916e-06, -2.07033860558e-05, -1.93778267001e-06, 891.609095294
436, 8.69076418692e-07, -1.87797961816e-05, -4.46660417653e-06, 1036.44951825
437, 5.97845765513e-06, -1.88689248346e-05, -3.38528388183e-06, 950.732087344
438, -6.62010935606e-07, -1.79640333309e-05, 2.73760884041e-06, 935.77974726
439, 3.20955360849e-06, -1.90438568883e-05, -4.08167844806e-06, 954.150654364
440, -1.30656516765e-07, -2.19842372551e-05, -9.17957171467e-08, 853.122284214
441, 1.86618181323e-06, -1.94600240868e-05, -3.31725880718e-07, 914.765835816
442, -1.75309725838e-06, -1.80070838782e-05, -2.30956186675e-06, 812.880135231
443, 1.59316879162e-06, -1.98090198894e-05, -1.47553223997e-06, 865.018043641
444, 2.87646842601e-06, -1.92388829452e-05, -1.0717074639e-06, 851.692352523
445, 1.19392229702e-06, -1.8435933648e-05, -3.70434977652e-06, 995.062951668
446, 1.86873178169e-06, -1.79862038561e-05, 3.1223759416e-07, 934.70909525
447, -6.13716419329e-08, -1.91968305115e-05, -9.40019648141e-07, 940.129968149
448, 5.42892723818e-07, -1.74363116735e-05, -1.43773368763e-06, 909.436709936
449, 1.72907512831e-06, -2.02994722793e-05, 1.02801293586e-06, 941.615374295
450, -1.29719180387e-07, -1.84311469898e-05, 4.14707600302e-07, 855.996237368
451, 2.31713618093e-07, -1.74560338842e-05, -5.62891729765e-06, 892.140381911
452, 7.85504409989e-07, -1.76602573484e-05, -3.95780602364e-08, 821.562969261
453, 1.61200250562e-06, -1.81072632717e-05, -2.6089725359e-06, 1141.07124615
454, 2.74945811732e-06, -1.81201915529e-05, -5.37760127183e-07, 900.965599269
455, 1.82165104244e-06, -1.68956406019e-05, -3.06821943279e-06, 923.837110032
456, 1.40617128296e-06, -2.14788190026e-05, -1.02475491162e-06, 920.213104603
457, 2.83324080466e-06, -2.00263461399e-05, -1.79103026894e-06, 986.753929274
458, 1.58328343758e-06, -1.77227596916e-05, -1.93232688332e-06, 868.29468633
459, 2.87696264794e-06, -1.71541752084e-05, -3.9000211655e-06, 928.251443935
460, 1.41227133798e-06, -1.72137811072e-05, -1.62047750573e-06, 1031.92211246
461, 2.21252327468e-06, -1.9283133313e-05, -1.56591712931e-06, 834.990137128
462, -9.60027622052e-07, -1.62358542773e-05, 2.94233510717e-06, 978.516121344
463, -2.93754905671e-06, -1.83806331396e-05, -1.74417334966e-06, 949.374385705
464, -1.26611256339e-07, -1.78147765378e-05, -1.04699776094e-07, 868.645704022
465, -7.7770774125e-10, -1.93809883053e-05, -1.29385510348e-06, 844.647322589
466, 3.55154647535e-07, -1.91943478245e-05, -1.83082846671e-06, 970.327321716
467, 8.2798916801e-07, -1.83503475038e-05, 8.03768688664e-07, 977.629041666
468, -2.74141034849e-09, -1.88590272648e-05, -8.97487807954e-07, 848.451889312
469, -3.02331861965e-06, -1.89131737865e-05, -1.08992547235e-06, 923.021426999
470, 4.74468022635e-06, -1.96362675664e-05, -4.18582191629e-06, 874.093400633
471, 5.68330245059e-06, -1.66165085317e-05, -2.14552909219e-06, 921.96540236
472, -1.04047926619e-07, -1.79596250855e-05, 2.49277832656e-06, 847.860836204
473, -4.84426882484e-07, -1.67170789408e-05, -2.37400527914e-06, 858.327672882
474, 1.97272274617e-06, -1.84317986116e-05, 2.22645298259e-07, 927.338649088
475, -9.67756754273e-07, -1.97607125323e-05, 5.36217418998e-07, 851.950542089
476, 1.09740846131e-05, -2.61512912032e-05, 1.38485934071e-06, 1478.04234846
477, 1.98572541593e-06, -2.23408546163e-05, 2.11441007433e-07, 840.676385809
478, 1.90582077353e-06, -1.98848835808e-05, -9.60636673688e-07, 1073.68165606
479, -9.53910804741e-07, -1.8173921285e-05, -6.26057971724e-07, 918.707508001
480, 6.24716678062e-06, -1.661006538e-05, -2.93545953958e-06, 982.847483307
481, 2.00465659204e-06, -1.9292264243e-05, -3.42356751357e-06, 895.334907135
482, -2.62296794698e-06, -1.68867277642e-05, -4.75317263596e-06, 1003.15561317
483, 2.67786748778e-06, -1.88254481582e-05, -2.36764850709e-06, 803.901362258
484, -2.21361603654e-06, -1.80578176206e-05, 1.48148872772e-06, 861.675716013
485, 2.13528093604e-06, -1.76303366871e-05, 1.2165236819e-06, 866.617360621
486, 3.70314328732e-07, -1.85829946636e-05, -2.16686671282e-06, 1028.42362938
487, 2.88477537893e-06, -2.16029913802e-05, -1.38842715973e-06, 940.509122458
488, 8.9450914181e-07, -1.90421375949e-05, -3.90189505743e-06, 1056.31936308
489, -1.41944432447e-06, -1.82805425659e-05, 9.57088126961e-07, 884.008340023
490, 8.14669169446e-09, -1.96665082953e-05, -2.43333231875e-06, 932.372162728
491, -3.4818279013e-06, -1.98484014191e-05, 1.67508066676e-06, 778.546612073
492, 2.20617173001e-06, -1.86537370098e-05, -8.15605735416e-07, 908.004603153
493, 1.8682627666e-06, -2.01654648708e-05, -2.99744877797e-06, 1008.56452715
494, 5.50257774427e-07, -1.89113598914e-05, 1.26590734224e-08, 835.192765928
495, 2.11238869703e-06, -1.88236443719e-05, -1.98467212078e-06, 909.687300559
496, 1.43962491505e-06, -1.96397341375e-05, -1.03083217607e-06, 951.150379959
497, 3.40341074254e-06, -1.76519562052e-05, -2.05617318204e-06, 911.982833107
498, 3.27466310923e-06, -1.81731831597e-05, -4.44945801519e-06, 1084.14430175
499, 3.23384947728e-06, -1.96407249489e-05, -2.61939221054e-06, 924.324539536
500, 4.77009747086e-06, -2.06434595955e-05, -1.86326208044e-06, 932.767249231
501, 2.62898508122e-06, -2.11722073316e-05, -1.45084029701e-06, 943.14900703
502, 2.85052990415e-06, -1.89753084573e-05, -1.39580264091e-06, 910.978586003
503, 1.12600382395e-06, -1.92096942066e-05, 3.02883521187e-08, 877.044116074
504, 1.16158474985e-06, -1.96340890621e-05, -1.42044291666e-06, 940.51957638
505, 1.59770492677e-06, -1.80869912077e-05, -4.4089451832e-07, 903.220573738
506, -2.18317165788e-06, -1.80780699389e-05, -1.94884833984e-06, 871.323624881
507, 1.56588754793e-06, -1.80296660305e-05, 2.64250375984e-08, 861.170902402
508, 3.79861587515e-07, -1.88877222482e-05, -2.66184339682e-06, 839.09037027
509, -2.69482333994e-06, -1.94164757284e-05, -2.78070191725e-06, 915.688896502
510, 2.50188807139e-06, -1.85222100277e-05, -5.76882263992e-07, 893.43914475
511, -1.30856323653e-07, -2.072041935e-05, -9.73272998651e-08, 838.11029833
512, 5.8948291162e-06, -1.86453463154e-05, -1.40084456135e-06, 1050.67980573
513, 6.05167053698e-07, -1.76578736775e-05, -1.13443100682e-06, 907.489043106
514, 4.20709953068e-06, -1.9945557852e-05, -1.25483131788e-06, 1026.62998789
515, 6.52354631797e-07, -1.97341822804e-05, 2.34355072129e-09, 874.089327815
516, 1.49904260823e-06, -1.98351570708e-05, 5.5974470478e-07, 899.221450249
517, 2.38824979367e-06, -1.900014484e-05, -2.31265499697e-06, 929.997005106
518, -2.04523490081e-06, -1.80452593421e-05, -2.82857076699e-06, 902.111972496
519, 2.84432566917e-06, -1.66704630181e-05, 7.66942590421e-07, 849.675472573
520, 9.71177748769e-06, -2.43312414091e-05, 2.85638417664e-06, 1316.62938794
521, 5.32628590901e-07, -1.83141847034e-05, -2.30503582772e-06, 948.879690928
522, 7.03887662855e-07, -1.80677609477e-05, -2.26199646102e-06, 874.566088482
523, 2.4297262558e-06, -2.11799227875e-05, -4.96276959252e-07, 944.721448678
524, 2.42390375538e-06, -1.90983417696e-05, -3.85577854035e-06, 1032.36360376
525, 1.31903894086e-06, -2.09599608905e-05, 2.25881475466e-07, 903.486414284
526, 7.92703817845e-07, -2.12330380632e-05, -8.76673408036e-07, 904.318137755
527, 3.30507903762e-06, -1.94749847546e-05, -3.57851694966e-06, 1033.682195
528, 5.27768218043e-06, -1.86053664298e-05, -1.86442376963e-06, 936.690240657
529, 3.58132510093e-06, -1.89013214089e-05, -3.16292321751e-07, 903.235354296
530, 8.83339772837e-07, -1.77944058807e-05, -1.09142885492e-06, 846.502084916
531, 3.90665691765e-06, -2.01112122718e-05, -3.22113378204e-06, 957.903939985
532, -1.5949925781e-07, -1.77573118024e-05, -2.12131144645e-06, 898.386855715
533, 4.9155757873e-06, -1.67140161426e-05, -4.39250483533e-07, 880.893317633
534, 3.59627229144e-07, -1.73068544077e-05, -1.61143579139e-06, 1004.60458463
535, 5.94451157632e-06, -2.05332299464e-05, 1.19147082593e-06, 1117.12468546
536, 1.37572976612e-06, -1.95113231557e-05, -8.29557200804e-07, 886.644099684
537, 3.18842511631e-06, -1.95660439301e-05, -4.17578672331e-07, 1058.23109505
538, 1.30970635264e-06, -2.00079150058e-05, 2.84797766133e-06, 940.104193996
539, -2.73226769706e-07, -1.91066066354e-05, -2.00429697518e-06, 950.482012744
540, 2.95987878636e-06, -1.93939475206e-05, -1.45274477898e-06, 940.417447752
541, -2.23661376932e-06, -1.67768743602e-05, -2.60718001981e-06, 841.729139545
542, -1.2822108318e-07, -2.06910833962e-05, -9.82672736368e-08, 877.440126514
543, -3.47387004937e-06, -1.80592631291e-05, -1.85706390368e-06, 934.363920965
544, 1.16109748615e-06, -1.86778994311e-05, -1.24890714521e-06, 927.781072384
545, 2.63929165231e-06, -2.06171711609e-05, -2.02282130901e-06, 876.911748954
546, -6.8914475937e-06, -2.01839653883e-05, 3.12524287046e-06, 875.533919593
547, 3.71350882315e-06, -1.77325729843e-05, -1.63636425805e-06, 875.369342277
548, -2.19364574315e-06, -1.77042939088e-05, -8.849258791e-07, 820.093920218
549, -1.45274186517e-06, -1.91685716208e-05, -9.2791713738e-07, 827.189443799
550, -2.47564052138e-06, -2.01732799986e-05, 9.05993910923e-08, 824.448306739
551, 3.61559762903e-06, -1.89247933926e-05, -4.49158420098e-07, 886.930135284
552, -3.69045899271e-06, -1.7459806472e-05, -1.85976662043e-06, 890.521336577
553, 6.11655018307e-06, -2.08690700657e-05, 7.80517120431e-08, 851.165005457
554, 1.25772381293e-06, -1.87232711398e-05, -2.25102176029e-06, 916.337616795
555, 2.67339835723e-06, -1.95286089771e-05, -1.51247747158e-06, 902.492235144
556, 1.30537655034e-06, -1.91135412106e-05, -2.41967528199e-06, 950.413270129
557, 1.22217293021e-07, -2.02028799345e-05, -6.62878057696e-07, 916.974090833
558, 2.75341924553e-06, -1.69620078178e-05, -1.78418566663e-06, 951.858175728
559, -1.38090041239e-06, -1.80652728641e-05, -9.21350552131e-07, 990.697569689
560, 2.6456304427e-06, -1.83110202569e-05, -4.05689424812e-07, 867.127734887
561, 1.57938156739e-06, -1.84745836822e-05, -2.26580011816e-06, 921.891437544
562, -2.7411775251e-06, -1.67646192888e-05, -3.1858142552e-06, 881.083351637
563, -8.70225729589e-08, -1.60794276088e-05, -2.99813064464e-06, 881.938096499
564, 8.29671209781e-07, -1.91966901958e-05, -8.75988008855e-08, 827.425140325
565, 2.14370667595e-06, -1.8940870085e-05, -2.58493433945e-06, 904.313828903
566, 3.64240112824e-06, -1.97390464798e-05, -2.11342144362e-06, 919.247007211
567, -1.3042595848e-07, -1.5777245024e-05, -1.04879058499e-07, 961.24080946
568, -3.0127566876e-07, -2.01957834003e-05, -1.15015277183e-06, 851.293329826
569, 7.77414406636e-06, -2.11642977546e-05, -8.65042039419e-07, 1112.49151991
570, -7.26887375683e-07, -1.79795114403e-05, 1.00147410244e-06, 945.614767365
571, 2.10543303578e-06, -1.93897465744e-05, -1.98800690591e-06, 898.370358078
572, 8.76751023787e-07, -1.74000252661e-05, -9.38712467777e-09, 904.351967117
573, 3.25137245162e-06, -1.85921399147e-05, -6.49403480816e-07, 883.451741997
574, 2.65994725955e-06, -1.73213881194e-05, -9.86124199987e-07, 933.638785074
575, 2.11742397854e-06, -1.70079723099e-05, -1.17852268208e-06, 1039.0637558
576, -8.80391853217e-07, -1.83624569652e-05, -2.50274978003e-06, 965.257733266
577, 1.90484369309e-06, -1.63756451616e-05, -2.53638351331e-06, 918.293767949
578, 4.19463487042e-06, -1.92156209393e-05, 2.90359052224e-07, 1056.04186971
579, 2.92059578996e-06, -1.83672147125e-05, -1.64500581225e-06, 979.125702497
580, -1.29759873451e-07, -1.60934092724e-05, -1.02450591298e-07, 918.997626291
581, -3.37250030676e-06, -1.8392031155e-05, -1.71041206142e-07, 864.678496558
